T,M3 F1,M3 P1,M3 V1,M3 A1,M3 F2,M3 P2,M3 V2,M3 A2,M3 F3,M3 P3,M3 V3,M3 A3,M3 F4,M3 P4,M3 V4,M3 A4,M3 F5,M3 P5,M3 V5,M3 A5
92.80,5.11613,0.63249,-0.00495,-0.04936,5.25958,0.62892,0.03811,-0.04526,5.35521,0.62728,0.01486,0.24494,5.16395,0.63304,0.02134,-0.21424,5.43034,0.62481,-0.03373,0.48353
92.84,5.15029,0.63167,-0.00057,-0.07622,5.20493,0.63030,0.03106,-0.16171,5.32788,0.62810,0.02134,0.19757,5.13663,0.63359,0.01277,-0.24852,5.44400,0.62426,-0.01353,0.52667
92.88,5.19810,0.63277,-0.00381,-0.25818,5.15712,0.63139,0.02325,-0.22337,5.26641,0.62892,0.02820,0.17494,5.11613,0.63414,0.00210,-0.28557,5.45084,0.62371,0.00781,0.52482
92.92,5.24592,0.63222,-0.02553,-0.34538,5.11613,0.63222,0.01315,-0.27366,5.22542,0.63002,0.03964,0.05201,5.10247,0.63386,-0.01086,-0.29470,5.43717,0.62453,0.03335,0.38799
92.96,5.31422,0.63030,-0.03964,-0.23462,5.10247,0.63249,0.00152,-0.31508,5.19810,0.63277,0.03659,-0.17415,5.15029,0.63332,-0.02420,-0.23780,5.38936,0.62700,0.04402,0.13842
93.00,5.37570,0.62865,-0.04421,-0.07715,5.10247,0.63249,-0.01334,-0.31508,5.17078,0.63332,0.02210,-0.33757,5.17761,0.63167,-0.03163,-0.13418,5.35521,0.62865,0.04021,-0.02739
93.04,5.40985,0.62700,-0.04897,0.16634,5.13663,0.63139,-0.02725,-0.21901,5.15029,0.63414,0.01201,-0.51437,5.22542,0.63057,-0.03316,-0.05836,5.28690,0.63002,0.03792,-0.10811
93.08,5.45767,0.62399,-0.03487,0.47189,5.19127,0.63002,-0.03278,-0.06961,5.15029,0.63551,-0.02306,-0.55486,5.30056,0.62920,-0.03697,0.03361,5.21859,0.63167,0.03373,-0.21649
93.12,5.45767,0.62344,-0.00286,0.57233,5.24592,0.62865,-0.03373,0.09051,5.17078,0.63194,-0.04859,-0.23118,5.33471,0.62728,-0.03220,0.15787,5.17078,0.63304,0.02210,-0.33387
93.16,5.43717,0.62426,0.01963,0.45469,5.30739,0.62673,-0.02153,0.15985,5.21176,0.63002,-0.03906,0.05690,5.40302,0.62646,-0.02287,0.24402,5.12980,0.63386,0.00172,-0.32633
93.20,5.40302,0.62536,0.03335,0.30873,5.36887,0.62728,-0.01582,0.12770,5.25275,0.62920,-0.03354,0.12545,5.41668,0.62536,-0.01067,0.27908,5.10930,0.63277,-0.00991,-0.18619
93.24,5.34155,0.62700,0.04249,0.20074,5.41668,0.62591,-0.01848,0.26493,5.29373,0.62755,-0.03011,0.18751,5.43034,0.62563,0.00133,0.26281,5.10930,0.63249,-0.00896,-0.12267
93.28,5.31422,0.62892,0.04783,0.13233,5.45084,0.62508,-0.00114,0.51715,5.34155,0.62646,-0.02039,0.27750,5.45084,0.62563,0.00953,0.25553,5.12980,0.63249,-0.01582,-0.13286
93.32,5.24592,0.63085,0.05183,0.07358,5.46450,0.62536,0.02592,0.62711,5.38936,0.62591,-0.00762,0.34578,5.41668,0.62618,0.02191,0.24177,5.17078,0.63139,-0.02458,-0.04473
93.36,5.18444,0.63277,0.05926,-0.11460,5.45084,0.62591,0.07336,0.18738,5.38936,0.62563,0.00877,0.34326,5.38253,0.62755,0.03011,0.20326,5.21859,0.63002,-0.02249,0.09951
93.40,5.15029,0.63633,0.04840,-0.41975,5.41668,0.63414,0.05602,-0.54692,5.39619,0.62618,0.03125,0.08906,5.32105,0.62865,0.03754,0.16925,5.28007,0.62920,-0.01124,0.12320
93.44,5.12980,0.63743,0.01867,-0.56373,5.36887,0.63249,-0.00686,-0.48142,5.40985,0.62975,0.01791,-0.18950,5.28007,0.63057,0.04364,0.10997,5.34838,0.62947,-0.00743,0.02898
93.48,5.12297,0.63743,-0.00419,-0.52720,5.32105,0.63030,-0.00248,0.05359,5.38253,0.62783,-0.00057,-0.08588,5.22542,0.63194,0.05107,-0.06233,5.40302,0.62892,-0.01086,-0.02078
93.52,5.12297,0.63688,-0.02325,-0.46091,5.25275,0.63167,0.01848,0.18434,5.34155,0.62865,0.00438,0.18222,5.17078,0.63524,0.04402,-0.34300,5.43717,0.62865,-0.01505,0.06987
93.56,5.17078,0.63551,-0.03906,-0.40440,5.19810,0.63277,0.02382,0.02051,5.30739,0.62783,0.01906,0.33625,5.14346,0.63633,0.01677,-0.46620,5.46450,0.62728,-0.00858,0.24071
93.60,5.22542,0.63414,-0.06022,-0.23859,5.14346,0.63386,0.01906,-0.18910,5.25958,0.62975,0.04345,0.19453,5.12980,0.63606,-0.00076,-0.41287,5.45084,0.62755,0.00819,0.31958
93.64,5.28690,0.63002,-0.06479,0.06696,5.12297,0.63441,0.00705,-0.35345,5.22542,0.63249,0.04040,-0.10269,5.11613,0.63606,-0.01448,-0.36894,5.44400,0.62810,0.02191,0.27234
93.68,5.33471,0.62810,-0.04916,0.24931,5.10247,0.63469,-0.01105,-0.43510,5.19810,0.63332,0.02763,-0.24799,5.15029,0.63496,-0.02801,-0.34591,5.38936,0.62947,0.03163,0.16237
93.72,5.38253,0.62646,-0.03849,0.28319,5.11613,0.63386,-0.03525,-0.32844,5.17078,0.63441,0.01772,-0.31230,5.17761,0.63414,-0.04611,-0.22946,5.34155,0.63085,0.03487,0.02898
93.76,5.43717,0.62508,-0.02801,0.32408,5.15029,0.63112,-0.04230,-0.10256,5.15712,0.63496,0.00286,-0.35001,5.24592,0.63085,-0.05336,0.03454,5.27324,0.63222,0.03582,-0.14477
93.80,5.45767,0.62399,-0.01334,0.37489,5.19127,0.63002,-0.03792,0.01059,5.15029,0.63469,-0.01220,-0.33996,5.29373,0.62892,-0.03887,0.20220,5.21176,0.63414,0.02573,-0.34763
93.84,5.45767,0.62399,0.00286,0.41208,5.25958,0.62838,-0.03773,0.03824,5.18444,0.63386,-0.02553,-0.29576,5.36204,0.62810,-0.02992,0.20538,5.17078,0.63496,0.00076,-0.37555
93.88,5.43034,0.62426,0.01944,0.43656,5.32105,0.62700,-0.03659,0.09184,5.22542,0.63249,-0.03487,-0.24733,5.40302,0.62673,-0.02420,0.22523,5.12980,0.63359,-0.01162,-0.23118
93.92,5.39619,0.62536,0.03906,0.40083,5.38253,0.62536,-0.03297,0.19757,5.27324,0.63139,-0.04859,-0.11248,5.42351,0.62591,-0.01353,0.27194,5.10930,0.63359,-0.01391,-0.15006
93.96,5.33471,0.62728,0.05869,0.18513,5.42351,0.62399,-0.02020,0.29060,5.31422,0.62810,-0.04974,0.15602,5.43717,0.62563,-0.00191,0.30687,5.11613,0.63277,-0.02058,-0.12942
94.00,5.28690,0.63085,0.05869,-0.15258,5.45084,0.62371,-0.00610,0.30409,5.36204,0.62673,-0.03316,0.35901,5.43034,0.62563,0.01258,0.29854,5.13663,0.63194,-0.02611,-0.07966
94.04,5.21859,0.63249,0.04307,-0.41102,5.47133,0.62371,0.00419,0.31190,5.38253,0.62563,-0.01753,0.45072,5.40985,0.62673,0.02458,0.22112,5.18444,0.63057,-0.02916,0.00887
94.08,5.15712,0.63441,0.02191,-0.54242,5.45084,0.62399,0.01658,0.35253,5.40302,0.62481,0.00819,0.38376,5.36887,0.62783,0.03068,0.12280,5.23909,0.62920,-0.02325,0.05280
94.12,5.12297,0.63469,-0.00819,-0.45945,5.41668,0.62481,0.03316,0.35412,5.40985,0.62673,0.02191,0.11724,5.30739,0.62920,0.03468,0.01522,5.29373,0.62892,-0.02115,0.01826
94.16,5.10247,0.63304,-0.02115,-0.21980,5.36204,0.62646,0.05202,0.18778,5.39619,0.62755,0.01334,-0.05227,5.26641,0.63085,0.03220,-0.09409,5.35521,0.62783,-0.02515,0.05095
94.20,5.10930,0.63249,-0.02153,-0.06855,5.29373,0.62975,0.05240,-0.07715,5.38936,0.62755,0.00838,-0.00741,5.19127,0.63194,0.02515,-0.15615,5.40302,0.62646,-0.01944,0.13101
94.24,5.13663,0.63139,-0.02153,-0.04076,5.23226,0.63112,0.04021,-0.21742,5.34155,0.62783,0.01162,0.08601,5.17078,0.63277,0.01906,-0.19902,5.43717,0.62618,-0.01181,0.15906
94.28,5.17761,0.63085,-0.02306,-0.06550,5.17761,0.63277,0.03049,-0.24243,5.29373,0.62838,0.01867,0.11632,5.13663,0.63359,0.00972,-0.24547,5.45084,0.62563,-0.00553,0.17031
94.32,5.22542,0.62975,-0.02877,-0.04671,5.14346,0.63359,0.01982,-0.22853,5.24592,0.62947,0.02268,0.10851,5.10247,0.63359,-0.00095,-0.27710,5.43717,0.62591,-0.00152,0.24719
94.36,5.28690,0.62838,-0.03030,0.05571,5.10930,0.63414,0.01391,-0.24680,5.21176,0.63030,0.02515,0.14503,5.12980,0.63359,-0.01353,-0.27485,5.42351,0.62508,0.01181,0.36655
94.40,5.34155,0.62700,-0.02401,0.16171,5.10930,0.63496,0.00191,-0.30158,5.17761,0.63139,0.03106,0.21795,5.16395,0.63249,-0.02515,-0.21318,5.36887,0.62646,0.03373,0.35279
94.44,5.40302,0.62646,-0.01620,0.24852,5.12980,0.63441,-0.01258,-0.29814,5.16395,0.63222,0.04802,0.10507,5.21859,0.63139,-0.03201,-0.11182,5.31422,0.62838,0.04383,0.23330
94.48,5.43717,0.62563,-0.00476,0.33797,5.16395,0.63386,-0.02477,-0.22602,5.15712,0.63524,0.05698,-0.40453,5.26641,0.62975,-0.03373,-0.01059,5.26641,0.63002,0.05069,0.11116
94.52,5.46450,0.62591,0.01086,0.40096,5.21859,0.63222,-0.03163,-0.12439,5.17078,0.63853,0.02382,-1.02225,5.31422,0.62865,-0.03259,0.08297,5.20493,0.63222,0.05774,-0.12638
94.56,5.45767,0.62618,0.03239,0.33308,5.27324,0.63112,-0.03278,-0.05889,5.18444,0.63935,-0.05526,-0.91639,5.36887,0.62700,-0.02763,0.18129,5.15712,0.63551,0.04402,-0.41962
94.60,5.42351,0.62892,0.04364,0.11791,5.34155,0.62975,-0.03602,0.00212,5.23226,0.63167,-0.08061,-0.08946,5.40985,0.62618,-0.01620,0.23568,5.12297,0.63633,0.01582,-0.51397
94.64,5.39619,0.63030,0.03945,-0.05730,5.39619,0.62810,-0.03487,0.10930,5.28007,0.63030,-0.04497,0.40109,5.43034,0.62591,-0.00800,0.26545,5.10247,0.63633,-0.00419,-0.42491
94.68,5.33471,0.63194,0.03582,-0.16210,5.43717,0.62673,-0.02763,0.21398,5.32105,0.62920,-0.02592,0.36828,5.43717,0.62536,0.00438,0.29695,5.12297,0.63578,-0.01848,-0.29774
94.72,5.28690,0.63332,0.02668,-0.25249,5.45767,0.62563,-0.01486,0.25169,5.35521,0.62865,-0.01524,0.24746,5.41668,0.62618,0.01810,0.26757,5.15029,0.63469,-0.02687,-0.18606
94.76,5.21176,0.63414,0.01582,-0.32222,5.45084,0.62563,-0.00343,0.20551,5.40302,0.62810,-0.01086,0.20352,5.40302,0.62700,0.02725,0.19492,5.20493,0.63359,-0.03278,-0.09462
94.80,5.17078,0.63496,-0.00267,-0.30330,5.43717,0.62591,-0.00248,0.23687,5.41668,0.62755,-0.00172,0.23462,5.36887,0.62838,0.03468,0.09104,5.25958,0.63194,-0.03487,-0.00569
94.84,5.12297,0.63359,-0.01353,-0.17428,5.39619,0.62481,0.01143,0.33916,5.40985,0.62783,0.01048,0.21477,5.28690,0.63002,0.03525,-0.02686,5.30739,0.63057,-0.03144,0.03163
94.88,5.10930,0.63332,-0.01239,-0.13035,5.34155,0.62646,0.03239,0.26598,5.39619,0.62865,0.01715,0.14834,5.24592,0.63139,0.03087,-0.10732,5.38253,0.62947,-0.02954,0.00940
94.92,5.11613,0.63304,-0.01963,-0.17203,5.28007,0.62810,0.03792,0.06537,5.36887,0.62920,0.02268,0.05809,5.18444,0.63249,0.02515,-0.15628,5.42351,0.62838,-0.03068,0.00291
94.96,5.13663,0.63194,-0.03049,-0.11592,5.22542,0.62975,0.03563,-0.10838,5.32788,0.63057,0.02363,-0.07014,5.15029,0.63332,0.02001,-0.23264,5.45084,0.62728,-0.03563,0.14146
95.00,5.17078,0.63030,-0.03354,0.04486,5.17078,0.63112,0.02687,-0.22231,5.28007,0.63139,0.01696,-0.17573,5.12297,0.63441,0.00762,-0.32196,5.45084,0.62481,-0.02382,0.37277
95.04,5.23226,0.62892,-0.02744,0.20458,5.14346,0.63194,0.01620,-0.28054,5.23909,0.63222,0.00419,-0.14517,5.13663,0.63414,-0.00972,-0.31720,5.43717,0.62481,0.00133,0.44040
95.08,5.30056,0.62755,-0.01010,0.19744,5.10930,0.63249,0.00343,-0.30304,5.20493,0.63139,-0.00019,0.00953,5.13663,0.63332,-0.02020,-0.24666,5.40985,0.62536,0.01791,0.34578
95.12,5.36204,0.62865,-0.00381,0.01403,5.11613,0.63222,-0.00934,-0.28702,5.17761,0.63167,0.00762,0.09131,5.16395,0.63249,-0.02916,-0.16925,5.36204,0.62646,0.02877,0.23356
95.16,5.39619,0.62810,-0.01601,-0.03533,5.14346,0.63167,-0.02020,-0.24733,5.16395,0.63194,0.01601,-0.03811,5.21859,0.63085,-0.03373,-0.08668,5.30056,0.62783,0.03468,0.15072
95.20,5.43717,0.62646,-0.01143,0.03083,5.17761,0.63057,-0.02973,-0.18367,5.14346,0.63359,0.00934,-0.28133,5.26641,0.62975,-0.03621,-0.00093,5.23909,0.62920,0.03983,0.07662
95.24,5.44400,0.62728,-0.00819,0.02461,5.22542,0.62920,-0.03602,-0.08615,5.16395,0.63332,-0.01277,-0.38230,5.31422,0.62783,-0.03487,0.10944,5.18444,0.63085,0.04611,-0.12201
95.28,5.44400,0.62646,-0.01544,0.15509,5.29373,0.62755,-0.03811,0.05426,5.20493,0.63222,-0.02839,-0.29774,5.37570,0.62673,-0.02706,0.20789,5.14346,0.63359,0.03430,-0.40374
95.32,5.41668,0.62508,-0.00114,0.37939,5.35521,0.62591,-0.03239,0.21199,5.23226,0.63085,-0.03830,-0.14199,5.40985,0.62563,-0.01753,0.28001,5.11613,0.63414,0.00877,-0.54811
95.36,5.36204,0.62591,0.02306,0.41433,5.39619,0.62481,-0.02134,0.35372,5.28690,0.62892,-0.04040,0.03666,5.43034,0.62508,-0.00248,0.29430,5.10930,0.63441,-0.01944,-0.44609
95.40,5.30739,0.62728,0.04040,0.24759,5.43717,0.62371,0.00019,0.38164,5.32105,0.62728,-0.03373,0.17573,5.43034,0.62563,0.00838,0.24984,5.12297,0.63194,-0.03278,-0.19029
95.44,5.25958,0.62975,0.04268,0.06524,5.43717,0.62508,0.01601,0.25156,5.36204,0.62618,-0.02420,0.26704,5.40302,0.62591,0.01601,0.22668,5.15712,0.63112,-0.02916,-0.04023
95.48,5.20493,0.63085,0.04021,-0.00648,5.45084,0.62563,0.01772,0.16687,5.38936,0.62536,-0.01372,0.38720,5.38253,0.62673,0.02649,0.19492,5.20493,0.63002,-0.03201,0.01694
95.52,5.15029,0.63277,0.04040,-0.04724,5.42351,0.62618,0.02496,0.17388,5.40985,0.62481,0.00515,0.52892,5.32788,0.62810,0.03430,0.10454,5.27324,0.62838,-0.02992,0.11116
95.56,5.12297,0.63386,0.04249,-0.21411,5.38253,0.62755,0.03316,0.15364,5.39619,0.62563,0.02954,0.58093,5.28690,0.62975,0.03563,-0.00490,5.33471,0.62755,-0.02458,0.23039
95.60,5.11613,0.63688,0.02801,-0.47004,5.32788,0.62892,0.03945,0.08006,5.38936,0.62646,0.06326,0.32275,5.23909,0.63112,0.03182,-0.06789,5.38936,0.62618,-0.01277,0.35412
95.64,5.12980,0.63688,-0.00419,-0.52059,5.28007,0.63085,0.04135,-0.04460,5.35521,0.63139,0.07622,-0.35954,5.17761,0.63222,0.02916,-0.10282,5.42351,0.62591,0.01124,0.29748
95.68,5.16395,0.63578,-0.02096,-0.39527,5.21176,0.63249,0.03602,-0.17573,5.30056,0.63578,0.01944,-0.68137,5.15029,0.63359,0.02325,-0.13617,5.43717,0.62783,0.01848,0.08125
95.72,5.19810,0.63496,-0.03239,-0.31190,5.16395,0.63386,0.02611,-0.27578,5.26641,0.63167,-0.01201,-0.24838,5.14346,0.63386,0.02020,-0.21385,5.44400,0.62810,0.01029,0.02435
95.76,5.26641,0.63332,-0.04383,-0.25077,5.13663,0.63469,0.01277,-0.33718,5.22542,0.63249,0.00648,0.09184,5.12980,0.63551,0.00972,-0.35941,5.43034,0.62810,0.01258,0.14226
95.80,5.32788,0.63167,-0.05736,-0.08377,5.11613,0.63496,-0.00267,-0.34419,5.19127,0.63304,0.01277,0.06061,5.15712,0.63524,-0.01353,-0.39448,5.40302,0.62865,0.02496,0.20207
95.84,5.36887,0.62810,-0.05583,0.19532,5.12297,0.63441,-0.01639,-0.30476,5.17078,0.63386,0.01258,-0.06272,5.18444,0.63386,-0.02630,-0.31600,5.35521,0.63030,0.03430,0.13140
95.88,5.43034,0.62646,-0.03602,0.34909,5.15712,0.63359,-0.02801,-0.24243,5.16395,0.63414,0.00610,-0.17454,5.24592,0.63304,-0.03621,-0.25407,5.29373,0.63167,0.03659,0.01403
95.92,5.44400,0.62563,-0.02268,0.37079,5.18444,0.63194,-0.03487,-0.19228,5.16395,0.63441,-0.00248,-0.24111,5.28690,0.63139,-0.05145,-0.07516,5.23226,0.63332,0.03506,-0.10507
95.96,5.45767,0.62453,-0.00667,0.36947,5.24592,0.63085,-0.04173,-0.15787,5.18444,0.63414,-0.01544,-0.24031,5.33471,0.62810,-0.04726,0.20101,5.17761,0.63469,0.02744,-0.20895
96.00,5.44400,0.62508,0.00838,0.32315,5.29373,0.62892,-0.05278,-0.00225,5.21176,0.63304,-0.02477,-0.16224,5.38936,0.62700,-0.02858,0.32593,5.15029,0.63551,0.01848,-0.31706
96.04,5.40985,0.62536,0.01982,0.26294,5.36887,0.62591,-0.04688,0.25407,5.25275,0.63194,-0.02858,-0.08257,5.41668,0.62618,-0.01544,0.31071,5.10930,0.63633,0.00343,-0.44000
96.08,5.35521,0.62673,0.02916,0.20842,5.40985,0.62453,-0.02592,0.36682,5.30056,0.63057,-0.02877,-0.05558,5.43717,0.62591,-0.00495,0.29285,5.12297,0.63606,-0.01791,-0.50418
96.12,5.30056,0.62783,0.03544,0.16978,5.44400,0.62426,-0.01181,0.33903,5.34155,0.62975,-0.03030,-0.07212,5.43034,0.62563,0.00724,0.28080,5.12980,0.63524,-0.04497,-0.37052
96.16,5.23909,0.62947,0.04268,0.11182,5.46450,0.62371,-0.00057,0.32156,5.37570,0.62865,-0.04078,0.05320,5.40985,0.62646,0.01982,0.22245,5.17078,0.63167,-0.05374,-0.08588
96.20,5.19127,0.63112,0.04993,-0.07927,5.45084,0.62399,0.01429,0.28597,5.38936,0.62563,-0.03201,0.31600,5.36887,0.62755,0.02515,0.15350,5.22542,0.63030,-0.04631,0.09726
96.24,5.15029,0.63414,0.04078,-0.37238,5.42351,0.62508,0.02382,0.21477,5.39619,0.62563,-0.01029,0.46342,5.32105,0.62838,0.03106,0.09554,5.27324,0.62838,-0.04345,0.21239
96.28,5.10930,0.63496,0.01563,-0.55724,5.36204,0.62591,0.03201,0.12624,5.38936,0.62508,0.00800,0.49783,5.26641,0.63002,0.03563,-0.02369,5.34155,0.62646,-0.03163,0.33744
96.32,5.10247,0.63524,-0.00838,-0.59549,5.30056,0.62783,0.03487,0.01747,5.37570,0.62563,0.03697,0.32474,5.21176,0.63167,0.02973,-0.15139,5.38253,0.62536,-0.01048,0.31561
96.36,5.12297,0.63469,-0.03887,-0.44026,5.25275,0.62892,0.03163,-0.04446,5.33471,0.62892,0.04364,-0.05783,5.17078,0.63249,0.02077,-0.21808,5.42351,0.62618,-0.00095,0.16713
96.40,5.15712,0.63139,-0.05088,-0.11380,5.20493,0.63030,0.02973,-0.07000,5.30739,0.63030,0.02382,-0.24865,5.14346,0.63332,0.01086,-0.24600,5.43034,0.62563,-0.00057,0.08707
96.44,5.19810,0.62975,-0.04211,0.08932,5.15712,0.63139,0.02515,-0.08668,5.25275,0.63030,0.01258,-0.17865,5.12297,0.63332,0.00152,-0.26916,5.43717,0.62591,0.00343,0.08284
96.48,5.26641,0.62838,-0.03754,0.14530,5.12297,0.63194,0.02668,-0.18884,5.22542,0.63085,0.01105,-0.10401,5.13663,0.63359,-0.01086,-0.27644,5.41668,0.62618,0.00286,0.16488
96.52,5.32788,0.62673,-0.03163,0.19876,5.10930,0.63414,0.01410,-0.36748,5.17761,0.63139,0.00724,-0.08482,5.15029,0.63249,-0.02363,-0.21080,5.38253,0.62563,0.01429,0.28927
96.56,5.37570,0.62563,-0.02153,0.24388,5.11613,0.63359,-0.00991,-0.37966,5.15712,0.63139,0.00381,-0.05664,5.20493,0.63139,-0.02916,-0.10878,5.33471,0.62700,0.03220,0.26744
96.60,5.42351,0.62508,-0.01201,0.29060,5.15029,0.63277,-0.02191,-0.25143,5.16395,0.63167,0.00191,-0.00132,5.24592,0.63002,-0.03087,-0.03057,5.27324,0.62865,0.04040,0.13458
96.64,5.44400,0.62453,0.00095,0.35478,5.20493,0.63167,-0.02896,-0.12452,5.16395,0.63167,-0.00114,0.15774,5.29373,0.62892,-0.03087,0.03321,5.21859,0.63057,0.04097,0.02580
96.68,5.44400,0.62508,0.01696,0.39646,5.25958,0.63030,-0.03049,-0.02448,5.19127,0.63085,0.01563,0.22602,5.36204,0.62755,-0.02992,0.12889,5.17078,0.63194,0.03925,-0.03507
96.72,5.43034,0.62591,0.03278,0.40612,5.32788,0.62920,-0.03011,0.04949,5.22542,0.63277,0.02858,-0.02011,5.40302,0.62618,-0.02058,0.22351,5.13663,0.63332,0.04288,-0.19797
96.76,5.40985,0.62728,0.05564,0.25871,5.37570,0.62783,-0.02744,0.13577,5.27324,0.63304,0.03659,-0.69090,5.40985,0.62591,-0.01010,0.27194,5.11613,0.63606,0.02973,-0.47533
96.80,5.35521,0.63112,0.06003,-0.03943,5.41668,0.62673,-0.01829,0.19889,5.30739,0.63990,-0.04230,-0.95344,5.44400,0.62536,0.00152,0.30026,5.11613,0.63661,-0.00343,-0.55433
96.84,5.28690,0.63277,0.04745,-0.23581,5.44400,0.62646,-0.01010,0.22840,5.34838,0.62838,-0.09223,-0.06167,5.43034,0.62591,0.01544,0.28425,5.15712,0.63524,-0.02573,-0.36788
96.88,5.23909,0.63469,0.03678,-0.33321,5.45084,0.62591,-0.00095,0.26837,5.37570,0.62755,-0.03449,0.60660,5.39619,0.62673,0.02573,0.23502,5.19127,0.63386,-0.03182,-0.16793
96.92,5.19127,0.63578,0.02191,-0.42597,5.44400,0.62618,0.01239,0.27617,5.39619,0.62755,-0.00877,0.51913,5.35521,0.62810,0.03373,0.18315,5.23909,0.63277,-0.03582,-0.03255
96.96,5.16395,0.63661,0.00362,-0.50550,5.40302,0.62700,0.02325,0.22721,5.40985,0.62755,0.00553,0.35068,5.31422,0.62947,0.03945,0.11936,5.30056,0.63085,-0.03468,0.08866
97.00,5.12297,0.63661,-0.02515,-0.42557,5.36204,0.62810,0.03201,0.13167,5.39619,0.62783,0.01544,0.21821,5.25958,0.63085,0.04993,-0.09276,5.36887,0.62975,-0.02744,0.16369
97.04,5.11613,0.63386,-0.03716,-0.19241,5.30056,0.62975,0.03525,-0.00926,5.38253,0.62892,0.02210,0.13432,5.19810,0.63441,0.03830,-0.41591,5.40985,0.62865,-0.01944,0.17362
97.08,5.14346,0.63304,-0.03506,-0.07053,5.23909,0.63112,0.03182,-0.16237,5.33471,0.62975,0.02515,0.07543,5.16395,0.63496,0.00381,-0.44741,5.44400,0.62810,-0.01067,0.11526
97.12,5.17761,0.63139,-0.03811,-0.05134,5.19127,0.63249,0.02230,-0.29880,5.29373,0.63085,0.02877,-0.00265,5.14346,0.63359,-0.00781,-0.23806,5.44400,0.62810,-0.00877,0.04129
97.16,5.22542,0.63002,-0.04078,-0.00463,5.13663,0.63332,0.00362,-0.32368,5.25275,0.63222,0.02744,-0.14053,5.12980,0.63386,-0.00838,-0.15019,5.43034,0.62783,-0.01448,0.12611
97.20,5.28007,0.62810,-0.04249,0.13842,5.12980,0.63249,-0.00877,-0.22628,5.21859,0.63332,0.01810,-0.28623,5.15712,0.63332,-0.01486,-0.17362,5.41668,0.62618,-0.00362,0.31005
97.24,5.34155,0.62618,-0.03163,0.32474,5.10930,0.63222,-0.01239,-0.16541,5.19127,0.63386,0.00305,-0.37529,5.17078,0.63277,-0.02363,-0.18434,5.37570,0.62700,0.01887,0.30542
97.28,5.38936,0.62536,-0.01467,0.44357,5.12980,0.63167,-0.01867,-0.17322,5.17078,0.63386,-0.01791,-0.30886,5.21859,0.63139,-0.03220,-0.13127,5.31422,0.62838,0.02725,0.14530
97.32,5.43034,0.62453,0.01162,0.37026,5.16395,0.63085,-0.02706,-0.16607,5.17078,0.63194,-0.02744,-0.09938,5.26641,0.63002,-0.03582,-0.02832,5.25958,0.62947,0.02763,0.03004
97.36,5.43717,0.62700,0.02191,0.13101,5.22542,0.62947,-0.03468,-0.09528,5.17761,0.63112,-0.02287,0.05029,5.31422,0.62838,-0.03487,0.08734,5.20493,0.63057,0.02687,-0.02501
97.40,5.43717,0.62700,0.01544,0.01879,5.26641,0.62783,-0.03602,0.01535,5.19810,0.63030,-0.02001,0.10097,5.36887,0.62700,-0.02763,0.17494,5.15712,0.63167,0.02439,-0.05558
97.44,5.40985,0.62755,0.02020,-0.01085,5.32105,0.62646,-0.03297,0.12267,5.23226,0.62920,-0.01124,0.04764,5.39619,0.62618,-0.01963,0.22840,5.12297,0.63222,0.02649,-0.17269
97.48,5.37570,0.62892,0.01810,-0.07675,5.38253,0.62508,-0.02611,0.23052,5.26641,0.62975,-0.01143,-0.10600,5.43034,0.62536,-0.00934,0.27286,5.10930,0.63441,0.01429,-0.36206
97.52,5.31422,0.62947,0.00838,-0.01403,5.42351,0.62426,-0.01486,0.33413,5.32788,0.62892,-0.02515,-0.12942,5.44400,0.62536,0.00305,0.28861,5.12297,0.63386,-0.00934,-0.40175
97.56,5.26641,0.62892,0.01258,0.12849,5.44400,0.62371,0.00095,0.40586,5.35521,0.62728,-0.02916,0.02263,5.41668,0.62563,0.01467,0.27128,5.16395,0.63304,-0.02153,-0.33996
97.60,5.21176,0.63002,0.02630,0.10388,5.45084,0.62399,0.02344,0.33480,5.38253,0.62618,-0.02287,0.18460,5.38253,0.62646,0.02706,0.19413,5.19127,0.63222,-0.03430,-0.28464
97.64,5.16395,0.63167,0.02668,-0.05531,5.42351,0.62618,0.03239,0.15575,5.39619,0.62536,-0.01201,0.30158,5.33471,0.62810,0.03182,0.07834,5.23909,0.63057,-0.04935,-0.10732
97.68,5.12980,0.63249,0.01829,-0.14490,5.38253,0.62700,0.03125,0.06868,5.40302,0.62508,0.00248,0.39792,5.29373,0.62920,0.03144,0.00000,5.30739,0.62755,-0.04745,0.16343
97.72,5.11613,0.63304,0.01105,-0.14053,5.34155,0.62838,0.03468,0.05293,5.38936,0.62563,0.01715,0.57087,5.23226,0.63057,0.03068,-0.05518,5.34155,0.62618,-0.03087,0.31997
97.76,5.11613,0.63332,0.00534,-0.10017,5.28690,0.62975,0.03792,-0.00212,5.36204,0.62646,0.04211,0.75772,5.19810,0.63167,0.02839,-0.13590,5.41668,0.62536,-0.01753,0.37502
97.80,5.15712,0.63304,0.00743,-0.15416,5.23226,0.63167,0.03582,-0.08575,5.32788,0.62755,0.08651,0.60210,5.16395,0.63304,0.02096,-0.23568,5.44400,0.62481,-0.00286,0.43987
97.84,5.19810,0.63441,-0.00172,-0.30899,5.17078,0.63277,0.02935,-0.14173,5.28690,0.63194,0.14692,-0.70386,5.12980,0.63359,0.00762,-0.28782,5.45084,0.62481,0.01772,0.46713
