T,M5 F1,M5 P1,M5 V1,M5 A1,M5 F2,M5 P2,M5 V2,M5 A2,M5 F3,M5 P3,M5 V3,M5 A3,M5 F4,M5 P4,M5 V4,M5 A4,M5 F5,M5 P5,M5 V5,M5 A5
77.92,7.11068,0.58145,-0.07737,-0.26479,6.88527,0.58831,-0.06479,-0.71300,7.65713,0.56417,-0.01258,0.63598,7.41805,0.56965,-0.09051,-0.12346,7.42489,0.57130,0.05660,0.04949
77.96,7.21314,0.57761,-0.08080,-0.04936,6.96040,0.58310,-0.09032,-0.32302,7.69128,0.56554,0.01239,0.49240,7.52051,0.56444,-0.05297,0.52270,7.28144,0.57432,0.07451,0.14834
78.00,7.33609,0.57487,-0.07851,0.11645,7.06286,0.57981,-0.08632,-0.02078,7.69811,0.56581,0.02287,0.41459,7.58882,0.56581,-0.01582,0.51146,7.16532,0.57789,0.08061,0.01151
78.04,7.45221,0.57130,-0.07260,0.29761,7.17215,0.57651,-0.08461,0.12042,7.65713,0.56691,0.04135,0.42200,7.64347,0.56526,-0.01582,0.49372,7.02188,0.58118,0.07756,-0.19492
78.08,7.54784,0.56856,-0.05450,0.46461,7.30193,0.57295,-0.07832,0.27326,7.57516,0.56911,0.05945,0.37449,7.64347,0.56279,0.01486,0.60382,6.91942,0.58447,0.06269,-0.36034
78.12,7.61614,0.56691,-0.03278,0.55208,7.41805,0.56993,-0.06346,0.41909,7.47270,0.57185,0.07355,0.26929,7.62980,0.56636,0.04669,0.44741,6.84428,0.58639,0.04345,-0.41750
78.16,7.65030,0.56581,-0.00896,0.58014,7.52051,0.56773,-0.04402,0.51437,7.36341,0.57514,0.08232,0.12201,7.57516,0.56828,0.04535,0.38482,6.77598,0.58749,0.03030,-0.50021
78.20,7.66396,0.56581,0.02115,0.45707,7.60931,0.56581,-0.01410,0.41644,7.21314,0.57871,0.08346,-0.03427,7.50002,0.56856,0.07051,0.42491,6.77598,0.58886,0.01353,-0.76222
78.24,7.63663,0.56883,0.02534,0.38627,7.65713,0.56746,-0.00305,0.17031,7.09702,0.58200,0.07851,-0.17124,7.40439,0.57377,0.09509,0.13842,6.80330,0.59023,-0.03697,-0.86213
78.28,7.56833,0.56746,0.03792,0.57961,7.67079,0.56664,-0.01391,0.22152,6.97406,0.58502,0.07070,-0.32553,7.30193,0.57789,0.08327,-0.18539,6.86477,0.58530,-0.07451,-0.54255
78.32,7.47270,0.57020,0.08289,0.50352,7.66396,0.56499,0.00400,0.50934,6.88527,0.58804,0.05297,-0.48645,7.17215,0.58036,0.06936,-0.29099,6.97406,0.58255,-0.07565,-0.27313
78.36,7.36341,0.57542,0.09699,0.01535,7.58882,0.56636,0.03602,0.60753,6.83062,0.58941,0.02992,-0.59840,7.07652,0.58310,0.05907,-0.35531,7.08335,0.58008,-0.08785,-0.15562
78.40,7.23363,0.57926,0.08022,-0.39064,7.50002,0.56828,0.06117,0.49584,6.78964,0.59051,0.00400,-0.66866,7.00139,0.58530,0.04421,-0.46885,7.22680,0.57569,-0.09871,0.14133
78.44,7.11751,0.58228,0.04993,-0.42491,7.40439,0.57158,0.07737,0.31614,6.81696,0.58996,-0.02649,-0.66562,6.93991,0.58694,0.02191,-0.58940,7.37024,0.57048,-0.07451,0.36206
78.48,7.00822,0.58255,0.03544,-0.19135,7.28144,0.57487,0.08346,0.18420,6.85794,0.58804,-0.05088,-0.60382,6.90576,0.58722,-0.00610,-0.62142,7.50002,0.56993,-0.05355,0.24878
78.52,6.89210,0.58420,0.04135,-0.10375,7.13800,0.57816,0.08956,0.08072,6.95357,0.58584,-0.07298,-0.52945,6.91259,0.58639,-0.03106,-0.55989,7.62980,0.56746,-0.05736,0.20114
78.56,6.82379,0.58612,0.04097,-0.32659,7.03554,0.58173,0.09795,-0.21610,7.05603,0.58283,-0.10290,-0.22853,6.96040,0.58475,-0.05621,-0.36828,7.70494,0.56499,-0.05221,0.46673
78.60,6.79647,0.58859,0.01639,-0.59416,6.92625,0.58694,0.08118,-0.69473,7.19264,0.57624,-0.10042,0.25063,7.00139,0.58090,-0.05774,-0.21517,7.74592,0.56225,-0.02344,0.80086
78.64,6.79647,0.58776,-0.01829,-0.61586,6.87160,0.58941,0.03563,-0.99327,7.32926,0.57350,-0.06841,0.40969,7.09018,0.58090,-0.07203,-0.10679,7.74592,0.56225,0.02573,0.81807
78.68,6.83062,0.58612,-0.03449,-0.55195,6.83062,0.58996,-0.01486,-0.88926,7.44538,0.57185,-0.05602,0.29430,7.20631,0.57432,-0.07051,0.09806,7.71177,0.56526,0.05450,0.52879
78.72,6.91259,0.58557,-0.05926,-0.50021,6.82379,0.58722,-0.04288,-0.58305,7.56833,0.56938,-0.05126,0.27326,7.31560,0.57487,-0.05526,0.12002,7.63663,0.56746,0.06269,0.31852
78.76,7.01505,0.58173,-0.08689,-0.19003,6.84428,0.58584,-0.05393,-0.40572,7.65713,0.56718,-0.03754,0.32950,7.41805,0.57158,-0.07279,0.32963,7.54101,0.56993,0.07451,0.22192
78.80,7.15166,0.57679,-0.07527,0.12161,6.92625,0.58337,-0.07070,-0.32183,7.70494,0.56636,-0.02210,0.36113,7.49319,0.56554,-0.02077,0.33294,7.41805,0.57350,0.08270,0.09290
78.84,7.28827,0.57569,-0.06136,0.10136,7.02188,0.58036,-0.08785,-0.09118,7.71177,0.56581,-0.01220,0.46686,7.57516,0.57212,-0.01810,-0.20710,7.27461,0.57679,0.08423,-0.07715
78.88,7.40439,0.57295,-0.06727,0.07053,7.14483,0.57514,-0.07927,0.15125,7.69128,0.56472,0.01220,0.61613,7.62297,0.56664,-0.06498,-0.12069,7.13117,0.58063,0.07603,-0.24044
78.92,7.53418,0.56993,-0.06517,0.23118,7.25412,0.57377,-0.06384,0.14437,7.62297,0.56636,0.04554,0.56995,7.62980,0.56417,-0.05412,0.56518,7.00139,0.58310,0.06079,-0.31918
78.96,7.63663,0.56718,-0.05050,0.44291,7.39073,0.57103,-0.06727,0.11844,7.53418,0.56911,0.06307,0.38482,7.58882,0.56115,-0.01162,1.11859,6.89893,0.58502,0.05278,-0.43034
79.00,7.71177,0.56554,-0.02534,0.55989,7.51368,0.56801,-0.06250,0.25791,7.40439,0.57158,0.07451,0.20948,7.54101,0.56279,0.05012,1.25224,6.85111,0.58804,0.02896,-0.56756
79.04,7.73226,0.56526,-0.00133,0.55962,7.60248,0.56554,-0.04688,0.41591,7.28827,0.57514,0.08061,0.01575,7.45221,0.56499,0.10824,0.83858,6.78964,0.58776,-0.00191,-0.51371
79.08,7.73226,0.56554,0.02020,0.52125,7.67762,0.56417,-0.02649,0.51662,7.14483,0.57844,0.07603,-0.17309,7.33609,0.57267,0.13491,0.01006,6.79647,0.58694,-0.01524,-0.40652
79.12,7.68445,0.56691,0.04040,0.46752,7.69811,0.56334,-0.00343,0.55089,7.02188,0.58145,0.06460,-0.31137,7.22680,0.57871,0.09242,-0.46461,6.84428,0.58612,-0.02096,-0.55552
79.16,7.59565,0.56883,0.05812,0.39289,7.69128,0.56389,0.01944,0.52747,6.91259,0.58365,0.04993,-0.41366,7.09702,0.57844,0.07813,-0.46713,6.91259,0.58694,-0.05983,-0.67780
79.20,7.49319,0.57158,0.07413,0.26135,7.65030,0.56499,0.03983,0.47057,6.85111,0.58557,0.03163,-0.50471,6.99456,0.58502,0.06117,-0.53011,7.02188,0.58118,-0.09471,-0.37516
79.24,7.35658,0.57514,0.08022,0.09951,7.56833,0.56718,0.05736,0.39606,6.81696,0.58639,0.00800,-0.55089,6.90576,0.58392,0.03335,-0.51516,7.15166,0.57761,-0.09128,-0.00807
79.28,7.23363,0.57816,0.08080,-0.03626,7.45904,0.56965,0.07184,0.30026,6.81013,0.58612,-0.01429,-0.53805,6.85794,0.58694,0.02153,-0.53713,7.28144,0.57404,-0.08613,0.18407
79.32,7.09018,0.58173,0.07641,-0.14450,7.32926,0.57295,0.08404,0.13590,6.83745,0.58530,-0.03678,-0.46289,6.83745,0.58667,-0.01277,-0.47943,7.39756,0.57075,-0.07698,0.35412
79.36,6.98773,0.58447,0.06879,-0.26678,7.20631,0.57679,0.08499,-0.08231,6.92625,0.58310,-0.05526,-0.29271,6.83745,0.58475,-0.02001,-0.34247,7.51368,0.56746,-0.05831,0.49955
79.40,6.88527,0.58722,0.05621,-0.44304,7.07652,0.58008,0.07622,-0.26903,7.01505,0.58036,-0.06117,-0.10348,6.88527,0.58557,-0.03678,-0.28544,7.58199,0.56581,-0.03259,0.52892
79.44,6.81696,0.58859,0.04611,-0.84162,6.97406,0.58310,0.06060,-0.37516,7.13800,0.57789,-0.05869,-0.01813,6.96723,0.58145,-0.04497,-0.20286,7.65030,0.56499,-0.01124,0.45403
79.48,6.81013,0.59353,-0.01810,-1.02490,6.88527,0.58502,0.04288,-0.39567,7.26095,0.57597,-0.06079,0.02263,7.09018,0.58145,-0.04421,-0.30423,7.66396,0.56526,0.00381,0.38799
79.52,6.82379,0.58667,-0.06955,-0.47295,6.83062,0.58639,0.02744,-0.38574,7.39756,0.57295,-0.06041,0.13458,7.19264,0.57926,-0.07051,-0.35266,7.63663,0.56581,0.00953,0.51715
79.56,6.86477,0.58475,-0.05164,-0.00701,6.81013,0.58694,0.01658,-0.47043,7.50002,0.57075,-0.05088,0.27392,7.33609,0.57542,-0.08651,-0.08800,7.60248,0.56444,0.04573,0.62500
79.60,6.95357,0.58310,-0.04249,-0.13445,6.81696,0.58831,-0.00743,-0.60396,7.59565,0.56883,-0.03811,0.41221,7.46587,0.57130,-0.07908,0.22853,7.51368,0.56965,0.07851,0.34062
79.64,7.06286,0.58255,-0.05717,-0.40599,6.87160,0.58667,-0.03849,-0.57842,7.65713,0.56746,-0.01829,0.55407,7.57516,0.56883,-0.06155,0.40175,7.41122,0.57295,0.06555,0.17441
79.68,7.17215,0.57926,-0.09032,-0.33929,6.97406,0.58475,-0.05888,-0.41565,7.67762,0.56718,0.00762,0.64167,7.66396,0.56636,-0.04249,0.46024,7.28827,0.57322,0.08270,0.18116
79.72,7.29510,0.57432,-0.09966,0.11142,7.06286,0.58173,-0.07222,-0.21252,7.68445,0.56801,0.03544,0.62394,7.70494,0.56554,-0.02382,0.48433,7.17215,0.57953,0.09642,-0.13286
79.76,7.41122,0.57020,-0.07965,0.53223,7.19264,0.57871,-0.07603,-0.00106,7.63663,0.56965,0.06689,0.36907,7.71860,0.56472,-0.00934,0.59522,7.04920,0.58283,0.07089,-0.41340
79.80,7.50685,0.56746,-0.04631,0.67700,7.32926,0.57542,-0.07260,0.19942,7.55467,0.57432,0.07451,-0.08681,7.71177,0.56362,0.02744,0.61732,6.97406,0.58475,0.05164,-0.45747
79.84,7.60248,0.56636,-0.01067,0.47083,7.43855,0.57240,-0.05679,0.31071,7.45904,0.57706,0.04859,-0.28279,7.64347,0.56746,0.05297,0.37330,6.91259,0.58667,0.03525,-0.49492
79.88,7.62980,0.56828,-0.00991,0.26691,7.54101,0.57103,-0.04288,0.29311,7.32926,0.57734,0.03868,-0.15813,7.54101,0.56938,0.04783,0.28769,6.87844,0.58776,0.01563,-0.58450
79.92,7.65030,0.56526,-0.00553,0.40162,7.61614,0.56911,-0.03297,0.25474,7.19947,0.57981,0.03754,-0.03163,7.44538,0.56965,0.07070,0.28914,6.88527,0.58831,-0.01296,-0.63823
79.96,7.61614,0.56636,0.02839,0.45257,7.66396,0.56828,-0.02153,0.21517,7.07652,0.58036,0.03868,0.02647,7.30193,0.57514,0.09013,-0.10467,6.91259,0.58667,-0.04059,-0.56505
80.00,7.56833,0.56911,0.03430,0.43484,7.67079,0.56801,-0.02153,0.31945,6.97406,0.58255,0.04611,-0.09025,7.16532,0.57926,0.05736,-0.42094,6.98773,0.58475,-0.06022,-0.42491
80.04,7.47953,0.56856,0.05240,0.57961,7.63663,0.56581,-0.00362,0.58252,6.89210,0.58475,0.03640,-0.32963,7.04237,0.57816,0.04993,-0.57643,7.07652,0.58173,-0.07508,-0.25778
80.08,7.38390,0.57185,0.09566,0.37754,7.58199,0.56691,0.03239,0.67144,6.83745,0.58584,0.01639,-0.49756,6.94674,0.58447,0.01601,-0.74661,7.19264,0.57844,-0.08099,-0.08072
80.12,7.26778,0.57816,0.09661,-0.12161,7.48636,0.56883,0.05983,0.52390,6.82379,0.58612,-0.00724,-0.56346,6.86477,0.58036,-0.03239,-0.40440,7.29510,0.57514,-0.08175,0.09567
80.16,7.16532,0.58063,0.07222,-0.34551,7.38390,0.57212,0.07641,0.30158,6.85111,0.58530,-0.03182,-0.53091,6.81696,0.57898,-0.01963,0.01972,7.43172,0.57158,-0.07375,0.26757
80.20,7.05603,0.58310,0.06041,-0.36431,7.27461,0.57542,0.08041,0.13776,6.90576,0.58337,-0.05126,-0.43960,6.79647,0.57926,-0.01315,0.09395,7.51368,0.56883,-0.05621,0.34962
80.24,6.98089,0.58557,0.04611,-0.40850,7.15166,0.57844,0.08461,0.01694,6.99456,0.58118,-0.06841,-0.30277,6.81696,0.57871,-0.01505,0.15231,7.60248,0.56746,-0.04421,0.39262
80.28,6.91942,0.58694,0.02935,-0.48750,7.02871,0.58200,0.08880,-0.26823,7.11068,0.57761,-0.07756,-0.11235,6.86477,0.57706,-0.00172,0.12108,7.65713,0.56526,-0.02992,0.51225
80.32,6.89210,0.58804,0.00781,-0.58450,6.95357,0.58639,0.07012,-0.69063,7.23363,0.57459,-0.07641,0.07053,6.96040,0.57789,0.01810,-0.38217,7.66396,0.56417,0.00114,0.52720
80.36,6.89893,0.58776,-0.01887,-0.62698,6.89210,0.58859,0.02763,-0.94762,7.35658,0.57158,-0.07279,0.26493,7.05603,0.58173,-0.02916,-0.88542,7.65030,0.56581,0.02230,0.35385
80.40,6.95357,0.58667,-0.04726,-0.54083,6.85111,0.58886,-0.02115,-0.82574,7.48636,0.56828,-0.05698,0.46554,7.17898,0.57651,-0.09566,-0.45164,7.59565,0.56718,0.02020,0.37238
80.44,7.02188,0.58365,-0.06727,-0.32858,6.86477,0.58584,-0.04631,-0.48989,7.57516,0.56636,-0.02687,0.45469,7.28827,0.56993,-0.07470,0.22523,7.51368,0.56636,0.03983,0.62129
80.48,7.09702,0.58063,-0.07127,-0.14570,6.89210,0.58447,-0.05317,-0.28305,7.64347,0.56691,-0.01391,0.28927,7.41805,0.57048,-0.04726,0.30052,7.39756,0.56911,0.08461,0.54732
80.52,7.21997,0.57816,-0.07660,-0.00384,6.97406,0.58200,-0.06498,-0.17216,7.67762,0.56554,-0.00800,0.22390,7.50685,0.56773,-0.04611,0.24111,7.27461,0.57459,0.09814,0.14477
80.56,7.32243,0.57432,-0.07603,0.24031,7.07652,0.57898,-0.06936,-0.02594,7.67762,0.56636,-0.00362,0.34088,7.58882,0.56664,-0.04230,0.42293,7.15166,0.57789,0.08861,-0.12399
80.60,7.42489,0.57158,-0.05831,0.46382,7.17215,0.57624,-0.06727,0.11777,7.63663,0.56472,0.01391,0.57696,7.62980,0.56307,-0.01372,0.64326,7.02871,0.58145,0.08041,-0.23647
80.64,7.52051,0.56938,-0.03678,0.57497,7.29510,0.57350,-0.06041,0.24283,7.56150,0.56664,0.05050,0.62275,7.65713,0.56526,0.02401,0.56426,6.91942,0.58420,0.07089,-0.36682
80.68,7.59565,0.56718,0.01067,0.22509,7.40439,0.57075,-0.04135,0.20935,7.46587,0.56938,0.07355,0.42213,7.64347,0.56664,0.02896,0.49558,6.85111,0.58694,0.06193,-0.69698
80.72,7.62980,0.57404,-0.01848,-0.09131,7.51368,0.57075,-0.03506,0.01323,7.33609,0.57295,0.08518,0.16528,7.58882,0.56636,0.05698,0.52112,6.81013,0.59106,0.01220,-0.93412
80.76,7.63663,0.56554,-0.04211,0.53395,7.59565,0.56911,-0.05145,0.07437,7.21997,0.57651,0.08556,-0.07199,7.52051,0.57103,0.08442,0.25421,6.79647,0.58776,-0.03449,-0.69354
80.80,7.60931,0.56581,0.03487,0.93253,7.63663,0.56554,-0.04345,0.45072,7.09018,0.58008,0.07718,-0.24243,7.41805,0.57459,0.08022,-0.07291,6.83062,0.58639,-0.04211,-0.43206
80.84,7.54784,0.57048,0.07032,0.51185,7.65030,0.56444,-0.00819,0.68560,6.98773,0.58283,0.06384,-0.34062,7.30193,0.57761,0.06898,-0.20591,6.88527,0.58502,-0.05793,-0.36695
80.88,7.45904,0.57295,0.07298,0.06934,7.62980,0.56526,0.02268,0.65914,6.89893,0.58530,0.04802,-0.38826,7.18581,0.57981,0.06079,-0.25182,6.99456,0.58228,-0.07946,-0.16634
80.92,7.36341,0.57624,0.06727,-0.18870,7.58199,0.56664,0.04516,0.57656,6.84428,0.58667,0.03144,-0.41935,7.09702,0.58255,0.05145,-0.33718,7.10385,0.57734,-0.07432,0.06868
80.96,7.23363,0.57898,0.04745,-0.14967,7.50002,0.56883,0.06727,0.49664,6.82379,0.58749,0.01944,-0.56386,7.00822,0.58420,0.03430,-0.42716,7.24729,0.57597,-0.06060,0.03467
81.00,7.11751,0.57926,0.04745,0.05862,7.39073,0.57212,0.08537,0.37502,6.83062,0.58886,-0.00877,-0.78882,6.94674,0.58530,0.01734,-0.50960,7.38390,0.57377,-0.07108,-0.00781
81.04,7.00822,0.58200,0.06155,0.03666,7.26778,0.57542,0.10481,0.06378,6.89893,0.58749,-0.05164,-0.79954,6.91259,0.58612,-0.01201,-0.46541,7.51368,0.56993,-0.07355,0.20432
81.08,6.92625,0.58447,0.06746,-0.35345,7.14483,0.58145,0.09871,-0.42174,6.97406,0.58447,-0.08727,-0.45601,6.90576,0.58337,-0.02077,-0.38111,7.60931,0.56691,-0.05488,0.43695
81.12,6.84428,0.58941,0.02992,-0.68216,7.04237,0.58447,0.06422,-0.72967,7.07652,0.57926,-0.09204,-0.00026,6.93991,0.58502,-0.03964,-0.34935,7.69128,0.56554,-0.03239,0.54282
81.16,6.82379,0.58667,-0.00743,-0.56836,6.95357,0.58667,0.02611,-0.69248,7.19264,0.57651,-0.07889,0.26148,7.00822,0.58008,-0.05393,-0.22880,7.73909,0.56444,-0.01048,0.59694
81.20,6.83062,0.58722,-0.01220,-0.47030,6.87844,0.58584,0.00305,-0.48962,7.32243,0.57295,-0.06326,0.31230,7.08335,0.57981,-0.05202,-0.22642,7.73226,0.56444,0.01639,0.59946
81.24,6.87160,0.58694,-0.03964,-0.45786,6.85794,0.58639,-0.00667,-0.40189,7.45904,0.57158,-0.04974,0.23475,7.17215,0.57679,-0.06727,-0.26440,7.70494,0.56581,0.04116,0.50762
81.28,6.93991,0.58365,-0.05660,-0.30065,6.83745,0.58584,-0.02573,-0.39646,7.56150,0.56938,-0.04669,0.19545,7.27461,0.57514,-0.09051,0.07119,7.62980,0.56801,0.05888,0.36404
81.32,7.04920,0.58173,-0.06041,-0.21107,6.87844,0.58420,-0.04154,-0.33969,7.64347,0.56746,-0.03602,0.22456,7.39756,0.56773,-0.07413,0.63108,7.52051,0.57075,0.06974,0.22761
81.36,7.17898,0.57926,-0.07089,-0.15761,6.95357,0.58228,-0.05259,-0.28372,7.68445,0.56691,-0.03182,0.34260,7.49319,0.56718,-0.01334,0.58583,7.39756,0.57377,0.07546,0.12135
81.40,7.29510,0.57597,-0.07737,-0.01310,7.04237,0.58008,-0.06403,-0.21914,7.69128,0.56444,-0.01524,0.59482,7.55467,0.56911,-0.00572,0.05187,7.25412,0.57679,0.07927,0.00794
81.44,7.41805,0.57267,-0.07432,0.18659,7.15849,0.57706,-0.07222,-0.10441,7.65713,0.56472,0.02287,0.67488,7.60248,0.56773,-0.02249,-0.18328,7.11751,0.58008,0.08061,-0.19889
81.48,7.54101,0.56965,-0.06079,0.35412,7.26778,0.57404,-0.07336,0.03652,7.60248,0.56691,0.04802,0.52641,7.60248,0.56746,-0.04345,0.14371,7.00822,0.58392,0.06498,-0.41433
81.52,7.64347,0.56773,-0.04345,0.45403,7.39756,0.57103,-0.06917,0.17785,7.51368,0.56883,0.06555,0.33043,7.56833,0.56279,-0.02553,0.80099,6.91259,0.58584,0.03830,-0.42610
81.56,7.69811,0.56609,-0.02325,0.51132,7.51368,0.56828,-0.05812,0.29523,7.40439,0.57240,0.07432,0.12823,7.50685,0.56334,0.03811,1.03098,6.84428,0.58639,0.02344,-0.30330
81.60,7.71860,0.56581,-0.00114,0.52469,7.60931,0.56636,-0.04516,0.39620,7.27461,0.57514,0.07336,-0.01601,7.42489,0.56636,0.08956,0.52615,6.80330,0.58667,0.02706,-0.45548
81.64,7.70494,0.56609,0.01906,0.51609,7.66396,0.56444,-0.02630,0.48684,7.13800,0.57816,0.07241,-0.14384,7.33609,0.57350,0.07756,0.02819,6.81696,0.58996,0.00019,-0.85697
81.68,7.66396,0.56718,0.04173,0.46144,7.68445,0.56417,-0.00438,0.52892,7.02871,0.58118,0.06403,-0.30886,7.22680,0.57240,0.06326,0.10388,6.85111,0.58831,-0.06060,-0.83170
81.72,7.57516,0.56965,0.05850,0.34895,7.66396,0.56417,0.01639,0.54758,6.91942,0.58365,0.04669,-0.44503,7.11068,0.57624,0.09280,0.06378,6.91942,0.58337,-0.08499,-0.37529
81.76,7.46587,0.57212,0.06860,0.25976,7.62980,0.56526,0.04135,0.50815,6.85794,0.58502,0.02534,-0.50749,7.01505,0.58145,0.08766,-0.35663,7.02188,0.58036,-0.08156,-0.06246
81.80,7.33609,0.57514,0.07698,0.23303,7.54784,0.56773,0.05983,0.39395,6.81696,0.58557,0.00515,-0.52945,6.93991,0.58447,0.05621,-0.62963,7.14483,0.57734,-0.08175,0.07027
81.84,7.21997,0.57844,0.08575,0.19439,7.43172,0.57020,0.07336,0.25910,6.81013,0.58557,-0.01753,-0.51821,6.87844,0.58557,0.02592,-0.64180,7.27461,0.57377,-0.07889,0.22086
81.88,7.08335,0.58173,0.09471,0.02488,7.32926,0.57377,0.08118,0.11261,6.85794,0.58420,-0.03983,-0.41710,6.86477,0.58612,0.00534,-0.59310,7.39756,0.57048,-0.06403,0.34697
81.92,6.96040,0.58502,0.11433,-0.68587,7.19947,0.57706,0.08041,0.00423,6.93991,0.58200,-0.05297,-0.25474,6.88527,0.58667,-0.02534,-0.45006,7.50002,0.56856,-0.04631,0.35994
81.96,6.89210,0.59517,0.04173,-1.35731,7.08335,0.58008,0.08022,-0.09316,7.02188,0.57981,-0.05983,-0.09422,6.93308,0.58310,-0.03449,-0.24878,7.58199,0.56691,-0.03220,0.31508
82.00,6.82379,0.58914,-0.04707,-0.86213,6.97406,0.58337,0.07889,-0.32024,7.13800,0.57706,-0.06136,0.06894,7.00139,0.58337,-0.03297,-0.30873,7.63663,0.56636,-0.02382,0.33135
82.04,6.79647,0.58667,-0.03544,-0.14305,6.89210,0.58722,0.05793,-0.60978,7.26778,0.57432,-0.05012,0.13564,7.11751,0.58173,-0.05679,-0.41009,7.66396,0.56499,-0.01505,0.53448
82.08,6.83745,0.58667,-0.02573,-0.10110,6.84428,0.58859,0.02268,-0.73258,7.39756,0.57350,-0.04688,0.14993,7.21997,0.57871,-0.07737,-0.25553,7.63663,0.56362,0.02553,0.61176
82.12,6.88527,0.58557,-0.03201,-0.36629,6.82379,0.58859,-0.00610,-0.70360,7.50685,0.57075,-0.04631,0.39223,7.35658,0.57487,-0.08251,0.03811,7.59565,0.56828,0.04326,0.48062
82.16,6.96040,0.58502,-0.06250,-0.49928,6.85111,0.58804,-0.03278,-0.63055,7.59565,0.56911,-0.02858,1.02649,7.47270,0.57158,-0.07222,0.29999,7.51368,0.56746,0.05278,0.52760
82.20,7.06969,0.58036,-0.08842,-0.22880,6.89893,0.58639,-0.06346,-0.38746,7.65030,0.56828,0.02344,1.71302,7.56150,0.56883,-0.05317,0.42729,7.42489,0.57075,0.09413,0.36603
82.24,7.17898,0.57679,-0.08461,0.14596,6.98089,0.58200,-0.07108,-0.00794,7.68445,0.56801,0.11814,1.80525,7.64347,0.56746,-0.03525,0.45601,7.30193,0.57679,0.09547,-0.06947
82.28,7.30193,0.57322,-0.07012,0.35001,7.08335,0.57953,-0.05259,0.11341,7.67762,0.57185,0.30527,-0.93094,7.67762,0.56581,-0.01524,0.44304,7.18581,0.57926,0.07698,-0.27273
82.32,7.41122,0.57048,-0.04192,0.22933,7.20631,0.57871,-0.05107,-0.01813,7.62297,0.61383,0.04459,-3.48373,7.69128,0.56636,0.00343,0.37172,7.08335,0.58228,0.06727,-0.33255
82.36,7.51368,0.57158,-0.04821,0.04737,7.32926,0.57597,-0.06041,-0.04724,7.54101,0.57459,-0.20275,-1.10178,7.66396,0.56691,0.00591,0.46527,6.99456,0.58475,0.05412,-0.43629
82.40,7.60248,0.56718,-0.06326,0.38191,7.43172,0.57322,-0.05869,0.01482,7.43855,0.57734,-0.02858,1.21942,7.60248,0.56526,0.04040,0.53978,6.92625,0.58694,0.03392,-0.56293
82.44,7.62980,0.56362,-0.01944,0.75706,7.54101,0.57130,-0.05640,0.06100,7.32926,0.57981,0.01925,1.00849,7.52051,0.57048,0.06479,0.29192,6.89893,0.58776,0.00572,-0.61123
82.48,7.64347,0.56581,0.02363,0.59800,7.61614,0.56911,-0.05907,0.23767,7.20631,0.58063,0.04821,0.50100,7.40439,0.57185,0.06193,0.07463,6.89210,0.58722,-0.01887,-0.55711
82.52,7.62297,0.56773,0.02420,0.47229,7.64347,0.56581,-0.04326,0.53448,7.07652,0.58337,0.05240,-0.04301,7.27461,0.57542,0.05660,0.11420,6.91942,0.58612,-0.03964,-0.46792
82.56,7.57516,0.56636,0.04897,0.55380,7.66396,0.56499,-0.01124,0.70995,6.97406,0.58557,0.04021,-0.36761,7.15849,0.57487,0.07794,0.01310,6.98089,0.58392,-0.05660,-0.35875
82.60,7.48636,0.57103,0.08346,0.33493,7.62980,0.56499,0.02115,0.68944,6.88527,0.58722,0.01391,-0.45720,7.04237,0.58283,0.07451,-0.43735,7.06969,0.58145,-0.06841,-0.24375
82.64,7.39756,0.57487,0.08003,0.02713,7.57516,0.56691,0.04783,0.54229,6.84428,0.58612,-0.00248,-0.38879,6.94674,0.58255,0.03163,-0.66020,7.18581,0.57844,-0.07794,-0.09859
82.68,7.28827,0.57734,0.07546,-0.08734,7.49319,0.56911,0.06555,0.35028,6.83062,0.58667,-0.01162,-0.41777,6.87844,0.58392,0.01334,-0.65226,7.28827,0.57459,-0.07470,0.02805
82.72,7.17898,0.58063,0.07260,-0.18090,7.39073,0.57240,0.07565,0.15602,6.87160,0.58584,-0.03392,-0.47665,6.83745,0.58447,-0.02134,-0.52363,7.39756,0.57267,-0.07260,0.12082
82.76,7.07652,0.58337,0.06441,-0.33188,7.26095,0.57542,0.07737,-0.02316,6.91942,0.58392,-0.05526,-0.40744,6.81696,0.58228,-0.04573,-0.05664,7.51368,0.56938,-0.07698,0.43523
82.80,6.98773,0.58612,0.04726,-0.50881,7.15166,0.57871,0.07413,-0.20313,7.00822,0.58118,-0.07089,-0.21610,6.83745,0.57844,-0.02382,0.28305,7.57516,0.56444,-0.03849,0.70955
82.84,6.93308,0.58749,0.02077,-0.60793,7.04237,0.58173,0.06060,-0.36523,7.11751,0.57789,-0.07451,0.03004,6.88527,0.57926,0.01848,-0.23727,7.62297,0.56581,0.00781,0.39726
82.88,6.90576,0.58776,-0.00572,-0.58847,6.96723,0.58365,0.04307,-0.47573,7.24046,0.57487,-0.06784,0.23462,6.97406,0.58502,-0.04307,-0.74555,7.65713,0.56801,-0.00572,0.08019
82.92,6.91259,0.58694,-0.02954,-0.47983,6.90576,0.58530,0.02172,-0.55036,7.36341,0.57185,-0.04783,0.23793,7.06969,0.57514,-0.09185,-0.20816,7.63663,0.56526,-0.01677,0.40811
82.96,6.95357,0.58502,-0.04421,-0.35240,6.85794,0.58557,-0.00381,-0.54560,7.46587,0.57158,-0.04040,0.05730,7.17898,0.57322,-0.05145,0.21755,7.57516,0.56417,0.02382,0.81105
