T,M4 F1,M4 P1,M4 V1,M4 A1,M4 F2,M4 P2,M4 V2,M4 A2,M4 F3,M4 P3,M4 V3,M4 A3,M4 F4,M4 P4,M4 V4,M4 A4,M4 F5,M4 P5,M4 V5,M4 A5
5.08,9.10522,0.54414,0.49564,3.47804,9.85659,0.51258,0.18789,5.07248,8.46314,0.54935,-0.59072,3.42087,9.05057,0.53151,-0.35481,4.26977,9.10522,0.53371,0.24048,3.93735
5.12,7.82106,0.56801,0.61759,2.17273,9.25549,0.52383,0.39197,4.47845,9.20085,0.52849,-0.42570,4.47673,9.51506,0.52273,-0.15568,4.70553,8.49729,0.54907,0.40112,3.05484
5.16,6.87160,0.59545,0.67952,0.57881,8.69538,0.54496,0.56271,3.40525,9.46041,0.51423,-0.22600,5.20693,9.59019,0.51971,0.03659,4.69124,7.86888,0.56856,0.49259,1.91058
5.20,6.04510,0.62481,0.66733,-1.11422,7.50685,0.57103,0.67266,2.02849,10.15713,0.50929,0.00229,5.52704,9.50139,0.52602,0.22009,4.49155,7.03554,0.58941,0.54804,0.80854
5.24,4.61750,0.65115,0.58386,-2.63562,6.36614,0.59984,0.73402,0.41605,9.63118,0.51395,0.24048,5.15823,8.96178,0.53645,0.41122,3.82686,6.01778,0.61328,0.56500,-0.47520
5.28,3.83881,0.67310,0.44723,-3.87185,5.44400,0.63249,0.71496,-1.29617,9.02325,0.53014,0.43561,4.17026,8.16259,0.56060,0.55490,2.44784,5.20493,0.63688,0.51717,-1.88121
5.32,3.41531,0.68847,0.26316,-4.73848,4.16668,0.66130,0.59815,-2.32967,8.69538,0.55017,0.58596,2.77669,7.30876,0.58420,0.60959,0.92274,4.39892,0.65691,0.40493,-3.02679
5.36,2.78689,0.69506,0.05221,-5.10358,3.47679,0.67859,0.50402,-3.07403,7.24729,0.57926,0.66637,1.10681,6.18854,0.61027,0.62274,-0.49028,3.79099,0.67036,0.25763,-3.71861
5.40,2.93717,0.69286,-0.16426,-4.89463,3.08061,0.69862,0.42494,-5.34905,6.17488,0.60560,0.67762,-0.63545,5.20493,0.63633,0.56824,-1.80816,3.55192,0.67777,0.09547,-4.04838
5.44,3.32651,0.68106,-0.35653,-4.16377,2.59563,0.72112,0.14368,-8.62952,5.41668,0.63606,0.61245,-2.26324,4.37160,0.65719,0.46724,-2.84417,3.41531,0.67777,-0.06612,-4.23523
5.48,3.85247,0.66295,-0.50726,-3.09163,2.95083,0.72387,-0.41979,-8.26297,4.00274,0.65691,0.47887,-3.43476,3.58608,0.67420,0.34033,-3.79867,3.69537,0.67393,-0.25477,-4.03541
5.52,4.89072,0.63908,-0.61111,-1.77455,3.45629,0.67393,-0.69076,-3.87291,3.44946,0.67448,0.32718,-4.26156,3.21722,0.68655,0.15835,-4.54621,4.24865,0.65664,-0.41960,-3.06120
5.56,5.76504,0.61219,-0.65570,-0.27339,3.98908,0.65499,-0.64141,-1.00134,3.10110,0.68463,0.13320,-4.82529,3.13525,0.68737,-0.04173,-4.77448,4.84291,0.63743,-0.50993,-1.75218
5.60,6.89210,0.58447,-0.63417,1.26071,5.12297,0.62975,-0.68562,-0.07014,2.60930,0.68600,-0.07908,-4.81867,3.26504,0.68298,-0.23743,-4.53443,5.77187,0.61466,-0.55585,-0.45575
5.64,8.04647,0.55950,-0.55071,2.66765,6.11341,0.59792,-0.66961,0.91718,3.13525,0.67749,-0.27345,-4.23404,3.87296,0.66844,-0.42570,-3.67547,6.70084,0.59133,-0.54709,0.83805
5.68,8.59975,0.53865,-0.41236,3.81058,7.06969,0.57295,-0.59511,1.53212,3.51777,0.66240,-0.42265,-3.39771,4.62433,0.64649,-0.54785,-2.34344,7.43855,0.56911,-0.48611,2.03722
5.72,9.36478,0.52520,-0.23305,4.56182,8.24456,0.55319,-0.55395,2.42469,4.12569,0.64347,-0.55071,-2.35442,5.48499,0.62289,-0.61492,-0.89508,8.27188,0.55100,-0.37711,3.03129
5.76,9.79511,0.51944,-0.03392,4.87558,8.86615,0.52630,-0.44704,4.23179,5.43034,0.61658,-0.62598,-0.94682,6.56423,0.59545,-0.62102,0.59853,8.79784,0.53810,-0.23896,3.82329
5.80,9.35112,0.52218,0.17188,4.71360,9.37844,0.51093,-0.19189,5.48919,6.19537,0.59051,-0.62350,0.46593,7.50002,0.57103,-0.56252,1.96550,9.00276,0.53014,-0.05679,4.19527
5.84,9.22134,0.53371,0.36110,4.02138,9.71314,0.51285,0.04021,5.57335,7.22680,0.56636,-0.58939,1.90648,8.36068,0.54907,-0.45733,3.15780,9.09839,0.53426,0.11395,4.05764
5.88,8.66123,0.55264,0.50535,2.94422,9.31697,0.51477,0.25973,5.26092,8.54511,0.54084,-0.48153,3.47539,9.05740,0.53316,-0.30699,4.19037,8.77735,0.53947,0.27535,3.60719
5.92,7.45221,0.57542,0.60482,1.60146,9.00959,0.53288,0.48306,4.24648,8.83882,0.52438,-0.28850,4.45371,9.37844,0.52301,-0.11452,4.90019,8.22407,0.55648,0.42151,2.63999
5.96,6.65302,0.60313,0.64027,0.07490,8.34019,0.55676,0.61683,2.69861,9.41260,0.51834,-0.09547,4.68476,9.46724,0.52246,0.11300,4.84673,7.58199,0.57597,0.49525,1.41355
6.00,5.64209,0.62892,0.60711,-1.37293,7.13800,0.58255,0.71687,0.72266,9.82243,0.51752,0.08651,4.73703,9.24866,0.53371,0.30127,4.04031,6.65302,0.59709,0.53127,0.21649
6.04,4.50821,0.65307,0.52574,-2.68683,6.32516,0.61960,0.67914,-1.30583,9.16669,0.52410,0.28755,4.54951,8.64074,0.54853,0.43809,3.04955,5.82652,0.62014,0.51374,-0.99168
6.08,3.86613,0.67283,0.38721,-3.81402,5.28690,0.63963,0.56366,-2.25372,8.90030,0.54084,0.47429,3.73515,7.92352,0.56938,0.54461,1.97199,5.02734,0.63990,0.44647,-2.05760
6.12,3.27870,0.68518,0.21190,-4.62375,4.18034,0.66130,0.49773,-3.04267,8.22407,0.56417,0.60425,2.39359,7.01505,0.59325,0.60787,0.60409,4.24182,0.65664,0.34586,-2.99675
6.16,3.06012,0.69121,0.00000,-4.91170,3.74318,0.68353,0.33881,-4.06836,6.93308,0.59106,0.67361,0.75283,5.95630,0.62042,0.60216,-0.96786,3.85247,0.66899,0.20485,-3.78134
6.20,3.24454,0.68490,-0.20599,-4.51140,3.18990,0.69012,0.13834,-4.29306,6.23636,0.62014,0.67152,-1.05031,5.08881,0.64402,0.52193,-2.33735,3.59974,0.67475,0.02249,-4.01119
6.24,3.47679,0.67310,-0.37101,-3.73979,2.94400,0.69259,-0.01848,-4.22266,5.12297,0.64758,0.58748,-2.69557,4.26914,0.66322,0.40169,-3.33962,3.55875,0.66954,-0.13568,-3.70088
6.28,4.35794,0.65472,-0.51145,-2.70840,3.37433,0.68929,-0.19837,-4.16192,4.07788,0.67008,0.42665,-3.57080,3.61340,0.67722,0.24658,-4.04534,3.99591,0.66322,-0.27459,-3.23958
6.32,5.25275,0.63057,-0.60006,-1.34328,3.69537,0.67338,-0.31442,-4.67060,3.71586,0.68134,0.26983,-3.71451,3.35383,0.68380,0.06689,-4.38198,4.48089,0.64758,-0.40360,-2.50038
6.36,5.97679,0.60450,-0.62407,0.17878,4.48089,0.67255,-0.59282,-4.48123,3.02596,0.68984,0.13777,-4.00497,3.31968,0.68271,-0.11719,-4.30775,5.13663,0.62920,-0.48439,-1.48197
6.40,7.26778,0.57871,-0.58443,1.67199,5.54646,0.62344,-0.79748,-1.50645,2.97132,0.69259,-0.00819,-5.03689,3.58608,0.67420,-0.29250,-3.79113,6.12024,0.60780,-0.52822,-0.26651
6.44,8.16259,0.55593,-0.48649,2.99530,6.31832,0.59545,-0.70029,1.33826,3.46995,0.69588,-0.29041,-5.37764,4.19400,0.65801,-0.43161,-2.91484,6.88527,0.58502,-0.51221,1.10390
6.48,8.61341,0.53755,-0.32909,3.88098,7.46587,0.56993,-0.61816,2.67466,3.60657,0.66734,-0.52631,-3.70895,4.91805,0.63853,-0.53241,-1.78871,7.65713,0.56472,-0.43523,2.33708
6.52,9.39894,0.52932,-0.15492,4.22094,8.36751,0.54523,-0.48916,3.80132,4.61750,0.64594,-0.58443,-1.88002,5.86067,0.61411,-0.58501,-0.41406,8.40166,0.54880,-0.31308,3.23177
6.56,9.52872,0.52602,0.00762,4.44074,8.82516,0.52849,-0.31213,4.68568,5.71040,0.62206,-0.64427,-0.63055,6.82379,0.58914,-0.56786,0.99459,8.74320,0.53892,-0.16483,3.75130
6.60,9.17352,0.52822,0.20428,4.42446,9.43309,0.51916,-0.09756,5.10861,6.31832,0.59298,-0.64865,0.81118,7.67079,0.56636,-0.48630,2.01314,8.95494,0.53508,-0.00133,3.89792
6.64,8.94128,0.54249,0.39102,3.65933,9.42626,0.52081,0.11395,4.99150,7.63663,0.56718,-0.57910,2.16373,8.48363,0.55127,-0.40569,2.96023,8.90713,0.53892,0.15930,3.67269
6.68,8.17625,0.56197,0.51507,2.38909,9.02325,0.52795,0.32642,4.23841,8.53145,0.54523,-0.46210,3.20438,9.00276,0.53179,-0.26792,4.17078,8.49046,0.54853,0.30032,3.18281
6.72,7.22680,0.58557,0.58158,1.03032,8.73636,0.55045,0.45676,3.29436,8.83882,0.52932,-0.31175,3.93312,9.22134,0.52602,-0.04421,4.69031,8.01915,0.56362,0.42037,2.43832
6.76,6.33882,0.60999,0.59549,-0.31203,7.80057,0.56444,0.57605,2.49059,9.54921,0.51999,-0.14520,4.50320,9.24866,0.53042,0.14139,4.34890,7.24729,0.58310,0.50516,1.37253
6.80,5.28007,0.63469,0.55928,-1.68364,6.82379,0.59600,0.68505,0.92194,9.46041,0.51642,0.05355,4.82463,8.90030,0.53837,0.30165,3.83639,6.36614,0.60505,0.54937,-0.14226
6.84,4.51504,0.65691,0.45943,-2.97174,6.05876,0.62289,0.68638,-1.42970,9.04374,0.52356,0.26506,4.48216,8.27871,0.55374,0.46191,2.90266,5.67625,0.63085,0.49602,-1.69515
6.88,3.79782,0.67310,0.30927,-3.90864,4.90439,0.65554,0.56595,-3.52316,8.77052,0.53920,0.43637,3.47817,7.56150,0.57789,0.55452,1.47614,4.82242,0.64649,0.38759,-2.63787
6.92,3.25821,0.68243,0.13206,-4.40130,4.11886,0.67310,0.33347,-3.99505,7.69128,0.56060,0.54861,2.21759,6.63936,0.60066,0.57567,0.08429,4.20766,0.66130,0.27612,-3.26168
6.96,3.36750,0.68408,-0.05736,-4.43425,3.64072,0.67694,0.19761,-3.36317,6.81696,0.58420,0.61569,0.84321,5.68991,0.62481,0.55699,-1.21294,3.92078,0.67036,0.12253,-3.66052
7.00,3.44263,0.67749,-0.23667,-4.02866,3.08061,0.68463,0.14120,-4.15795,6.01778,0.61164,0.62502,-0.71538,4.89755,0.64731,0.47715,-2.41569,3.66121,0.67118,-0.03373,-3.61473
7.04,3.75001,0.66432,-0.39064,-3.26393,3.18990,0.69835,-0.11719,-5.21289,4.69947,0.63716,0.55318,-2.13290,4.15985,0.66432,0.35501,-3.35894,3.81832,0.66679,-0.17264,-3.34438
7.08,4.77460,0.64511,-0.50764,-2.18901,3.45629,0.67530,-0.37673,-4.11997,4.12569,0.65691,0.44114,-3.20133,3.68170,0.67667,0.20046,-4.03051,4.24182,0.65746,-0.30584,-2.88083
7.12,5.49865,0.62206,-0.57338,-0.88635,3.82515,0.65966,-0.45771,-2.60016,3.60657,0.67365,0.29117,-4.05275,3.48362,0.68134,0.01944,-4.29345,4.71313,0.64155,-0.41522,-2.07825
7.16,6.29783,0.59737,-0.58119,0.50510,4.82242,0.64018,-0.54575,-1.71010,2.89618,0.68134,0.10576,-4.54581,3.53143,0.67804,-0.15835,-4.09430,5.51231,0.62261,-0.47753,-1.06301
7.20,7.50685,0.57377,-0.53127,1.84574,5.62843,0.61603,-0.60959,-0.53792,3.26504,0.68188,-0.07832,-4.75013,3.92761,0.66816,-0.32032,-3.49855,6.31149,0.60286,-0.51126,0.23039
7.24,8.20358,0.55319,-0.42913,3.03658,6.53007,0.58859,-0.60463,0.93796,3.50411,0.67694,-0.29803,-4.29345,4.52870,0.65143,-0.45009,-2.53651,7.00822,0.57871,-0.46534,1.64367
7.28,8.73636,0.53782,-0.27783,3.91102,7.71860,0.56526,-0.52917,2.32557,3.82515,0.65527,-0.44990,-3.10010,5.27324,0.63057,-0.53127,-1.32820,7.84155,0.56362,-0.36053,2.59658
7.32,9.28965,0.53042,-0.10500,4.40580,8.34019,0.54496,-0.40703,3.40221,5.02051,0.63880,-0.54175,-1.86493,6.22270,0.60725,-0.55966,-0.01337,8.37434,0.55017,-0.24791,3.21218
7.36,9.26915,0.52849,0.08975,4.42539,8.92079,0.53151,-0.24696,4.13863,5.77871,0.61164,-0.60463,-0.45283,7.08335,0.58392,-0.53070,1.26799,8.64757,0.54194,-0.09375,3.48187
7.40,9.05740,0.53810,0.27040,3.84988,9.44675,0.52438,-0.06326,4.47065,6.65302,0.58749,-0.58596,1.11131,7.86888,0.56334,-0.45371,2.41913,8.87298,0.54304,0.05221,3.22926
7.44,8.55877,0.55182,0.40626,2.96526,9.22817,0.52630,0.12558,4.35459,7.89620,0.56279,-0.50745,2.47180,8.57926,0.54633,-0.33385,3.41849,8.60658,0.54798,0.16064,2.98312
7.48,7.79374,0.57130,0.51259,1.88240,9.00959,0.53508,0.29689,3.84763,8.42899,0.54551,-0.37959,3.55439,8.96178,0.53508,-0.16998,4.07048,8.23773,0.55484,0.28393,2.80289
7.52,7.06286,0.59462,0.56462,0.57868,8.55194,0.55072,0.44399,2.98219,9.03008,0.53096,-0.21075,4.23219,9.13937,0.53206,0.01162,4.15914,7.79374,0.57048,0.40455,2.16214
7.56,5.99729,0.61822,0.56061,-0.78525,7.55467,0.57185,0.54937,1.72003,9.48090,0.52795,-0.02134,4.36015,9.06423,0.53645,0.18236,3.70697,6.91259,0.58969,0.46743,1.18343
7.60,5.06149,0.64100,0.50459,-2.16664,6.80330,0.59682,0.58996,0.24269,9.13937,0.53014,0.14959,4.11018,8.60658,0.54825,0.31327,3.03301,6.17488,0.60834,0.50154,0.02792
7.64,4.52187,0.66130,0.37654,-3.23455,5.83335,0.62124,0.56557,-1.14148,9.02325,0.54002,0.31308,3.62625,8.00549,0.56197,0.42303,2.31538,5.49865,0.63085,0.49144,-1.58386
7.68,3.71586,0.67173,0.22390,-3.73595,4.79510,0.64402,0.48268,-2.11384,8.42216,0.55593,0.45009,2.84576,7.24046,0.58255,0.51031,1.29035,4.67897,0.65225,0.36930,-3.00032
7.72,3.36750,0.67887,0.07146,-3.97811,4.24182,0.66021,0.38454,-2.80487,7.33609,0.57734,0.54670,1.91813,6.33199,0.60505,0.53546,0.01112,4.24865,0.66130,0.21380,-3.51350
7.76,3.57924,0.67832,-0.09947,-3.98883,3.57241,0.67530,0.26030,-3.54751,6.74865,0.60148,0.60235,0.86015,5.49865,0.62673,0.51317,-1.33680,3.98908,0.66816,0.07489,-3.58244
7.80,3.62706,0.67063,-0.26125,-3.60931,3.25137,0.68079,0.12367,-4.63897,5.63526,0.62618,0.61569,-0.40930,4.71313,0.64813,0.42894,-2.63655,3.81149,0.66789,-0.07432,-3.47684
7.84,4.12569,0.65664,-0.40017,-2.86429,3.47679,0.69039,-0.12196,-5.30750,4.54236,0.64896,0.63360,-2.99966,4.07788,0.66322,0.28583,-3.48187,4.09837,0.66185,-0.21095,-3.12948
7.88,5.05466,0.63743,-0.50078,-1.79532,3.59291,0.67173,-0.38111,-4.12288,4.20083,0.68874,0.38035,-5.51116,3.73635,0.67118,0.13015,-3.78306,4.46723,0.65060,-0.33347,-2.51758
7.92,5.75821,0.61493,-0.55052,-0.51834,4.21449,0.65170,-0.46019,-2.52446,3.46995,0.68106,0.07851,-5.40820,3.57241,0.67338,-0.02439,-3.79232,5.02051,0.63414,-0.42303,-1.59855
7.96,6.65986,0.59161,-0.54423,0.82508,5.13663,0.63688,-0.55375,-1.38497,3.16941,0.68792,-0.08327,-4.35472,3.72269,0.66926,-0.17665,-3.60957,5.83335,0.61520,-0.46648,-0.51529
8.00,7.59565,0.56965,-0.48268,2.10101,5.79237,0.60642,-0.60025,0.31799,3.57924,0.67502,-0.24105,-3.67150,4.18034,0.65938,-0.32566,-3.07139,6.50958,0.59545,-0.46515,0.60845
8.04,8.26505,0.55127,-0.36911,3.15581,6.83062,0.58365,-0.52288,1.81094,3.68170,0.66844,-0.37559,-3.03857,4.75411,0.64182,-0.43637,-2.15063,7.25412,0.57651,-0.41655,1.67001
8.08,8.85932,0.53892,-0.21761,3.83692,7.75276,0.56472,-0.43047,2.68697,4.37843,0.64429,-0.49335,-2.21613,5.53963,0.62289,-0.50097,-1.07360,7.96450,0.56060,-0.32471,2.53240
8.12,9.04374,0.53343,-0.05012,4.12738,8.23773,0.54743,-0.29022,3.05140,5.35521,0.62728,-0.56023,-1.14796,6.42761,0.60066,-0.52536,0.12624,8.32653,0.54962,-0.20161,3.05815
8.16,9.05057,0.53453,0.12596,3.99651,8.90030,0.54249,-0.17112,3.04717,5.99729,0.59874,-0.59549,0.20313,7.21314,0.57926,-0.49735,1.45815,8.64757,0.54468,-0.07679,3.39970
8.20,8.88664,0.54414,0.28412,3.43503,9.09156,0.53481,-0.06593,3.44482,7.09702,0.57679,-0.54937,1.67834,7.99183,0.55868,-0.40665,2.69094,8.72953,0.54194,0.08061,3.42338
8.24,8.15576,0.55840,0.40893,2.59235,8.88664,0.53508,0.08880,4.08583,7.91669,0.55319,-0.45352,2.95017,8.57926,0.54496,-0.26563,3.49511,8.36751,0.55209,0.21590,2.96274
8.28,7.47953,0.57789,0.49811,1.52630,8.72270,0.53974,0.28869,4.01159,8.36751,0.53865,-0.30032,3.85531,8.88664,0.53728,-0.11109,3.85121,8.00549,0.56060,0.31728,2.39902
8.32,6.81013,0.59984,0.53737,0.28028,8.01232,0.55950,0.45409,2.84550,9.09839,0.52904,-0.13396,4.35340,9.00959,0.53618,0.04573,3.99174,7.43172,0.57706,0.41408,1.61933
8.36,5.66942,0.62261,0.52269,-1.02185,7.24046,0.57981,0.52612,1.34249,9.09156,0.52657,0.06193,4.38423,8.82516,0.54002,0.21838,3.78147,6.61204,0.59545,0.46210,0.48459
8.40,4.93171,0.64347,0.45219,-2.22037,6.54373,0.60341,0.54175,0.18487,8.85249,0.53426,0.24620,3.69029,8.37434,0.55429,0.37101,2.97068,5.98362,0.61630,0.44971,-0.62844
8.44,4.41941,0.66021,0.33671,-3.16494,5.46450,0.62316,0.53584,-0.85882,8.77735,0.54935,0.36015,2.85952,7.78691,0.57185,0.46629,1.82669,5.24592,0.63194,0.40760,-1.65029
8.48,3.70220,0.67146,0.18827,-3.77340,4.75411,0.64731,0.49163,-2.23823,7.86205,0.56334,0.45695,2.34277,6.96040,0.59270,0.52003,0.55645,4.59018,0.65033,0.32204,-2.69186
8.52,3.53826,0.67585,0.02191,-3.98327,4.22815,0.66624,0.35481,-3.53309,7.07652,0.58530,0.55699,1.54522,6.14073,0.61548,0.51259,-0.74184,4.25548,0.65993,0.17893,-3.35695
8.56,3.70903,0.67310,-0.14254,-3.80754,3.57241,0.67667,0.18236,-4.19394,6.46860,0.60972,0.60177,0.18897,5.36887,0.63551,0.45238,-1.82854,3.96859,0.66432,0.03621,-3.53600
8.60,3.90028,0.66405,-0.29365,-3.27716,3.57241,0.68024,0.01048,-4.48586,5.27324,0.63469,0.59720,-1.73763,4.60384,0.65252,0.35882,-2.70126,3.99591,0.66322,-0.11567,-3.33141
8.64,4.51504,0.64868,-0.41541,-2.41172,3.71586,0.67887,-0.18636,-4.36280,4.59701,0.66295,0.45676,-3.48677,4.10520,0.66515,0.23400,-3.42881,4.33744,0.65417,-0.24201,-2.77404
8.68,5.25275,0.62947,-0.49506,-1.28056,3.91395,0.66515,-0.37044,-3.43278,4.13936,0.67255,0.27097,-4.11957,3.82515,0.67255,0.07527,-3.84975,4.67214,0.64292,-0.34071,-2.07891
8.72,6.07925,0.60752,-0.52403,0.01747,4.72679,0.64594,-0.47372,-2.12602,3.49728,0.68243,0.11795,-4.34348,3.72269,0.67146,-0.09242,-3.75646,5.34155,0.62618,-0.41236,-1.24629
8.76,6.97406,0.58557,-0.49373,1.28929,5.44400,0.62591,-0.53108,-0.94219,3.56558,0.68408,-0.07641,-4.33937,3.97542,0.66432,-0.23858,-3.25255,6.07925,0.60862,-0.44457,-0.29139
8.80,7.64347,0.56609,-0.40874,2.25332,6.17488,0.60258,-0.54994,0.25659,3.72269,0.67640,-0.26030,-3.58761,4.43990,0.65170,-0.36129,-2.47087,6.70767,0.58941,-0.43752,0.73033
8.84,8.38800,0.55237,-0.30051,2.88546,7.22680,0.58008,-0.51450,1.49427,3.97542,0.66048,-0.37978,-2.45856,5.04783,0.63386,-0.43999,-1.54800,7.47270,0.57240,-0.38911,1.80115
8.88,8.87298,0.54194,-0.18008,3.48452,7.82789,0.55950,-0.42494,2.58838,4.84291,0.64347,-0.43542,-1.71751,5.84701,0.61548,-0.48401,-0.59800,8.04647,0.55648,-0.29003,2.74347
8.92,8.85932,0.53645,-0.02115,3.96382,8.42216,0.54496,-0.29650,3.40883,5.45084,0.62700,-0.50478,-1.19613,6.65302,0.59435,-0.49525,0.53382,8.34019,0.54798,-0.15511,3.29714
8.96,8.91396,0.53947,0.15530,3.92703,8.93445,0.53563,-0.15073,4.05870,6.24319,0.60313,-0.56119,-0.02898,7.40439,0.57377,-0.44704,1.77720,8.61341,0.54414,-0.01448,3.48293
9.00,8.63391,0.54935,0.31766,3.22939,8.85932,0.53096,0.03659,4.36584,7.35658,0.57816,-0.52193,1.48766,8.09429,0.55676,-0.34510,2.80712,8.52462,0.54660,0.13091,3.36900
9.04,7.83472,0.56691,0.42627,2.13938,8.79101,0.53782,0.23762,3.72893,7.84838,0.55950,-0.42437,2.64621,8.55877,0.54523,-0.20999,3.46348,8.19675,0.55456,0.27040,2.81638
9.08,7.24046,0.58502,0.48611,1.03112,8.44948,0.55401,0.34452,2.81678,8.49046,0.54386,-0.30032,3.48651,8.82516,0.53920,-0.05431,3.69704,7.82106,0.56965,0.37082,1.88094
9.12,6.48226,0.60670,0.50974,-0.11539,7.63663,0.56526,0.44361,2.32134,9.05057,0.53398,-0.13796,4.00008,8.83199,0.54084,0.10195,3.49974,7.15166,0.58612,0.41960,0.91811
9.16,5.47816,0.62755,0.48020,-1.31073,7.06286,0.59078,0.51869,1.93374,8.83882,0.53206,0.04154,3.92465,8.53145,0.54880,0.22810,3.14880,6.42761,0.60395,0.43904,0.03824
9.20,4.83608,0.64676,0.40131,-2.39147,6.20903,0.60533,0.60520,1.09887,8.81833,0.53865,0.19132,3.41214,8.08063,0.55895,0.34967,2.75075,5.79920,0.62206,0.42684,-0.92539
9.24,4.26231,0.66103,0.27955,-3.20173,5.21176,0.63633,0.70906,-1.92210,8.49729,0.54825,0.31442,2.80289,7.46587,0.57597,0.47391,1.72082,5.06149,0.63963,0.36968,-1.96405
9.28,3.81149,0.66981,0.13434,-3.67322,4.71313,0.67722,0.47429,-5.19211,7.58882,0.56417,0.41941,2.04411,6.64619,0.60039,0.51012,0.16131,4.57652,0.65335,0.26373,-2.82485
9.32,3.70903,0.67228,-0.02553,-3.78465,4.04373,0.67969,0.12157,-4.74563,7.02188,0.58310,0.48515,1.06645,5.89483,0.61960,0.46991,-1.07055,4.26231,0.66158,0.13015,-3.30296
9.36,3.82515,0.66762,-0.18084,-3.51165,3.61340,0.67255,0.04535,-3.06331,6.14756,0.60395,0.51450,-0.17587,5.14346,0.63798,0.41046,-1.95677,4.03007,0.66405,-0.01391,-3.37204
9.40,4.23498,0.65719,-0.31708,-2.90081,3.72952,0.68188,0.00896,-3.85121,5.15712,0.62646,0.47887,-1.58624,4.50138,0.65362,0.31404,-2.75326,4.20083,0.66021,-0.15073,-3.08475
9.44,4.81559,0.64127,-0.42208,-1.99925,3.70903,0.68573,-0.26773,-4.53350,4.64482,0.64457,0.37787,-2.72415,4.10520,0.66432,0.18465,-3.35325,4.48772,0.65143,-0.26945,-2.51864
9.48,5.43034,0.62206,-0.48401,-0.88886,4.13936,0.65636,-0.46248,-2.95930,3.96176,0.65774,0.24239,-3.35497,3.87296,0.66899,0.03544,-3.64848,4.87706,0.63771,-0.35863,-1.75801
9.52,6.38663,0.60094,-0.49621,0.30873,4.87706,0.64155,-0.50154,-1.23477,3.61340,0.66432,0.09318,-3.51734,3.92078,0.66734,-0.11891,-3.58390,5.60794,0.62152,-0.41217,-0.90726
9.56,7.16532,0.58063,-0.45600,1.43208,5.43717,0.61685,-0.52308,-0.19797,3.72952,0.66460,-0.04535,-3.43185,4.22815,0.65911,-0.26335,-3.13318,6.25002,0.60368,-0.43085,-0.01892
9.60,7.71860,0.56334,-0.37692,2.42072,6.38663,0.59929,-0.51564,0.68574,3.69537,0.66076,-0.18179,-3.24236,4.71313,0.64539,-0.37921,-2.35124,6.87160,0.58639,-0.42056,1.02477
9.64,8.47680,0.54935,-0.26011,3.27716,7.21997,0.57459,-0.48001,1.73961,4.24182,0.65033,-0.31747,-2.72045,5.37570,0.62810,-0.46610,-1.19177,7.60248,0.56801,-0.35386,2.14362
9.68,8.79784,0.54112,-0.10519,3.80741,7.78008,0.55813,-0.37330,2.72164,5.01368,0.63359,-0.40969,-1.90066,6.13390,0.60533,-0.47982,0.10004,8.02598,0.55621,-0.23553,2.91378
9.72,8.72953,0.54029,0.06574,3.75963,8.51779,0.54441,-0.24734,3.35007,5.50548,0.61658,-0.46896,-0.98427,6.88527,0.58804,-0.44285,1.06751,8.33336,0.54907,-0.10576,3.25784
9.76,8.71587,0.54743,0.21209,3.24116,8.77052,0.53810,-0.10481,3.85068,6.54373,0.59572,-0.50230,0.28147,7.62297,0.56993,-0.39102,1.92091,8.50412,0.54743,0.03411,3.26472
9.80,8.30604,0.55840,0.32699,2.57104,8.73636,0.53453,0.06955,4.02006,7.40439,0.57350,-0.45733,1.76740,8.19675,0.55511,-0.29307,2.78793,8.31970,0.55182,0.16807,2.89247
9.84,7.60931,0.57404,0.42018,1.77084,8.78418,0.54359,0.24334,3.51019,7.84155,0.55676,-0.34605,2.89062,8.56560,0.54523,-0.16026,3.42510,8.02598,0.56170,0.27821,2.19695
9.88,6.95357,0.59298,0.47982,0.68203,8.21041,0.55621,0.36301,2.61299,8.62024,0.54523,-0.20771,3.51297,8.77052,0.54167,-0.00667,3.70260,7.57516,0.57597,0.34167,1.48726
9.92,6.17488,0.61438,0.48211,-0.58927,7.55467,0.57350,0.45124,1.65016,8.89347,0.53974,-0.05469,3.76493,8.66806,0.54468,0.14940,3.54182,6.87844,0.58914,0.39045,0.87391
9.96,5.38936,0.63332,0.43027,-1.78183,7.00822,0.59353,0.49811,0.58040,8.74320,0.54057,0.10404,3.66859,8.31970,0.55401,0.29041,2.92807,6.29100,0.60725,0.42646,-0.06286
10.00,4.70630,0.65060,0.32699,-2.63668,6.00412,0.61466,0.50116,-0.56254,8.75003,0.54853,0.25001,3.23018,7.83472,0.56856,0.40341,1.80723,5.58745,0.62618,0.39045,-1.12772
10.04,4.18034,0.65993,0.20389,-3.06940,5.27324,0.63524,0.45638,-1.76754,8.16259,0.56142,0.37025,2.52208,7.15166,0.58914,0.44247,0.51569,4.94537,0.63908,0.32661,-1.98866
10.08,3.98225,0.66679,0.07813,-3.33022,4.71313,0.65335,0.34967,-2.73805,7.46587,0.57898,0.46057,1.53781,6.38663,0.60615,0.42265,-0.31005,4.59018,0.65307,0.23286,-2.78833
10.12,3.83881,0.66707,-0.06765,-3.39070,4.01640,0.66295,0.23324,-3.52157,6.84428,0.59984,0.50211,0.30965,5.67625,0.62206,0.40741,-0.90342,4.26914,0.65993,0.08918,-3.19326
