T,M2 F1,M2 P1,M2 V1,M2 A1,M2 F2,M2 P2,M2 V2,M2 A2,M2 F3,M2 P3,M2 V3,M2 A3,M2 F4,M2 P4,M2 V4,M2 A4,M2 F5,M2 P5,M2 V5,M2 A5
73.68,4.33061,0.66048,-0.02001,0.10997,4.13253,0.66405,-0.01162,-0.39130,4.14619,0.66377,0.00305,-0.22549,4.17351,0.66130,-0.00419,-0.09078,4.23498,0.66076,0.02668,-0.05148
73.72,4.39209,0.65966,-0.01334,0.15456,4.16668,0.66350,-0.03392,-0.29510,4.15302,0.66377,-0.00667,-0.22933,4.16668,0.66076,-0.01010,-0.13233,4.18034,0.66158,0.02210,-0.02620
73.76,4.39209,0.65938,-0.00629,0.15602,4.18717,0.66076,-0.04230,-0.03149,4.16668,0.66322,-0.01620,-0.21054,4.19400,0.66048,-0.01658,-0.12717,4.15302,0.66185,0.02954,-0.11301
73.80,4.39892,0.65911,0.00133,0.11394,4.22815,0.65938,-0.03316,0.17706,4.20766,0.66240,-0.02363,-0.18632,4.21449,0.65938,-0.02172,-0.07635,4.13253,0.66460,0.02153,-0.36563
73.84,4.37843,0.65993,0.00057,0.11963,4.26914,0.65829,-0.02363,0.27300,4.25548,0.66130,-0.03087,-0.15324,4.26231,0.65856,-0.02230,-0.02170,4.14619,0.66460,-0.00819,-0.42280
73.88,4.34427,0.65883,0.00648,0.20842,4.32378,0.65746,-0.01220,0.33228,4.30329,0.65993,-0.03659,-0.08112,4.31012,0.65774,-0.02439,0.05928,4.17351,0.66322,-0.02325,-0.22787
73.92,4.29646,0.65993,0.02287,0.16846,4.36477,0.65664,0.01010,0.21451,4.33061,0.65856,-0.04345,0.12704,4.35111,0.65636,-0.01982,0.18301,4.20766,0.66213,-0.02420,-0.05306
73.96,4.23498,0.66130,0.02515,0.00463,4.38526,0.65911,0.01334,-0.06325,4.35794,0.65554,-0.02896,0.37939,4.38526,0.65582,-0.00762,0.25394,4.26914,0.66130,-0.02249,0.02144
74.00,4.18717,0.66213,0.02172,-0.13802,4.37843,0.65883,-0.00686,-0.07569,4.38526,0.65582,-0.00381,0.41486,4.38526,0.65582,0.00419,0.23767,4.33744,0.66048,-0.02249,0.08218
74.04,4.16668,0.66322,0.01239,-0.23859,4.37160,0.65746,-0.00438,0.16806,4.38526,0.65582,0.00953,0.30886,4.37160,0.65636,0.01143,0.20855,4.36477,0.65938,-0.01887,0.19016
74.08,4.15302,0.66322,-0.00019,-0.26532,4.33061,0.65774,0.01448,0.25619,4.36477,0.65664,0.02039,0.18857,4.35111,0.65664,0.01982,0.20074,4.39209,0.65856,-0.00591,0.24944
74.12,4.15302,0.66295,-0.00819,-0.28491,4.29646,0.65911,0.02515,0.13339,4.31695,0.65774,0.02287,0.09978,4.31012,0.65801,0.02744,0.18923,4.39892,0.65883,0.00762,0.15853
74.16,4.17351,0.66295,-0.02344,-0.27234,4.24865,0.66021,0.02458,-0.01297,4.27597,0.65829,0.02801,0.02488,4.26914,0.65883,0.03468,0.15985,4.39892,0.65966,0.01010,0.00106
74.20,4.20766,0.66103,-0.03621,-0.11751,4.20766,0.66103,0.02210,-0.12148,4.22815,0.66021,0.02706,-0.09012,4.22815,0.66048,0.04592,-0.00940,4.36477,0.66021,0.00057,0.00026
74.24,4.26231,0.65938,-0.03354,0.05783,4.16668,0.66213,0.01486,-0.20974,4.18717,0.66076,0.01867,-0.14953,4.20083,0.66322,0.03945,-0.29443,4.31695,0.65911,0.00343,0.14450
74.28,4.31012,0.65829,-0.02763,0.15059,4.15302,0.66240,0.00324,-0.22628,4.16668,0.66158,0.01277,-0.15271,4.16668,0.66432,0.01639,-0.43550,4.26914,0.65993,0.01810,0.16118
74.32,4.37160,0.65719,-0.02020,0.20299,4.15302,0.66240,-0.00724,-0.14464,4.15302,0.66185,0.00495,-0.12267,4.15985,0.66432,-0.00343,-0.37224,4.21449,0.66103,0.02306,0.01906
74.36,4.39209,0.65664,-0.01181,0.25103,4.18034,0.66158,-0.01162,-0.00238,4.15985,0.66158,0.00534,-0.14278,4.19400,0.66377,-0.01639,-0.20868,4.18034,0.66213,0.01906,-0.13127
74.40,4.39892,0.65609,0.00019,0.28716,4.21449,0.66076,-0.00114,-0.00212,4.18034,0.66268,-0.00324,-0.22509,4.20766,0.66268,-0.01963,-0.04089,4.15985,0.66268,0.01010,-0.23039
74.44,4.38526,0.65664,0.01258,0.29126,4.25548,0.66213,-0.00438,-0.15641,4.22132,0.66158,-0.01696,-0.20445,4.24182,0.66213,-0.01791,0.06180,4.15302,0.66295,-0.00057,-0.28782
74.48,4.35111,0.65719,0.02382,0.27789,4.28963,0.66103,-0.02058,-0.15641,4.25548,0.66103,-0.02401,-0.07649,4.27597,0.66103,-0.01239,0.07199,4.17351,0.66268,-0.01296,-0.31892
74.52,4.31012,0.65856,0.03430,0.24931,4.34427,0.65993,-0.02496,0.03004,4.30329,0.65938,-0.02382,0.08046,4.32378,0.66076,-0.00191,-0.13061,4.19400,0.66213,-0.02896,-0.26254
74.56,4.26231,0.65966,0.04821,0.10917,4.37843,0.65856,-0.01753,0.21636,4.33744,0.65883,-0.01505,0.17878,4.35794,0.66240,-0.02306,-0.29391,4.24182,0.66021,-0.03983,-0.06828
74.60,4.21449,0.66295,0.04878,-0.15522,4.38526,0.65829,-0.00248,0.27935,4.37160,0.65829,-0.00762,0.21636,4.37843,0.65911,-0.04650,0.00556,4.28280,0.65829,-0.03487,0.13736
74.64,4.17351,0.66432,0.03106,-0.31376,4.37160,0.65856,0.00896,0.21901,4.37843,0.65801,0.00400,0.20432,4.37160,0.65664,-0.02592,0.38773,4.34427,0.65719,-0.02325,0.21993
74.68,4.13936,0.66515,0.01772,-0.33043,4.35111,0.65911,0.01620,0.11089,4.36477,0.65883,0.01067,0.14702,4.35794,0.65691,0.00076,0.42068,4.37160,0.65664,-0.01486,0.24627
74.72,4.13936,0.66569,0.00438,-0.31733,4.31695,0.65993,0.01982,-0.03295,4.35111,0.65911,0.01258,0.14239,4.33061,0.65746,0.01334,0.28253,4.39209,0.65609,-0.00667,0.32659
74.76,4.14619,0.66542,-0.00648,-0.30992,4.26914,0.66130,0.01029,-0.09382,4.31012,0.65938,0.02287,0.09620,4.30329,0.65801,0.02191,0.13365,4.38526,0.65582,0.00819,0.44820
74.80,4.18717,0.66542,-0.02172,-0.26545,4.23498,0.66048,0.00610,-0.01442,4.26231,0.66103,0.02801,-0.11407,4.25548,0.65938,0.02420,-0.01614,4.37843,0.65609,0.03640,0.39077
74.84,4.23498,0.66350,-0.03201,-0.12188,4.18717,0.66130,0.01181,0.02276,4.22132,0.66240,0.01563,-0.34340,4.22132,0.66021,0.01963,-0.13127,4.33744,0.65938,0.04897,0.10930
74.88,4.28280,0.66240,-0.03106,0.01734,4.15985,0.66185,0.01048,-0.00013,4.18034,0.66295,-0.01124,-0.30740,4.18717,0.66103,0.01220,-0.20167,4.29646,0.66076,0.04307,-0.13670
74.92,4.33744,0.66103,-0.02839,0.09964,4.13936,0.66213,0.00972,-0.02303,4.15985,0.66048,-0.01696,-0.08271,4.15985,0.66130,0.00152,-0.21610,4.24182,0.66295,0.03163,-0.23171
74.96,4.38526,0.65993,-0.02134,0.13392,4.15302,0.66213,0.01486,-0.19228,4.15985,0.66103,-0.00915,-0.02872,4.16668,0.66103,-0.00648,-0.18936,4.19400,0.66322,0.02039,-0.20961
75.00,4.39892,0.65938,-0.01524,0.12095,4.18034,0.66405,0.00267,-0.50087,4.15985,0.66048,-0.01505,-0.07622,4.19400,0.66076,-0.01353,-0.15562,4.15302,0.66432,0.01544,-0.18685
75.04,4.39892,0.65911,-0.01601,0.19929,4.21449,0.66377,-0.03906,-0.47851,4.18717,0.65966,-0.01791,-0.08244,4.22132,0.65993,-0.01944,-0.10520,4.14619,0.66460,0.00743,-0.20988
75.08,4.40575,0.65746,-0.00267,0.33652,4.26914,0.65966,-0.05297,-0.05624,4.22815,0.65911,-0.02287,-0.05214,4.25548,0.65911,-0.02268,-0.03546,4.13936,0.66487,-0.00019,-0.25619
75.12,4.36477,0.65856,0.01791,0.30846,4.31695,0.65829,-0.03735,0.25937,4.26914,0.65774,-0.02439,0.04155,4.28963,0.65801,-0.02268,0.04764,4.15985,0.66487,-0.01391,-0.27683
75.16,4.31012,0.65938,0.02763,0.13683,4.35111,0.65691,-0.02191,0.33652,4.31695,0.65691,-0.01963,0.13749,4.33061,0.65719,-0.01906,0.13617,4.20766,0.66377,-0.02706,-0.19797
75.20,4.26231,0.66103,0.02935,-0.06047,4.39892,0.65664,-0.00781,0.30754,4.35794,0.65609,-0.01220,0.20180,4.35794,0.65636,-0.01181,0.22364,4.26231,0.66213,-0.02896,-0.12532
75.24,4.21449,0.66213,0.02020,-0.19373,4.39892,0.65636,0.00286,0.25249,4.37843,0.65582,-0.00152,0.21199,4.37160,0.65609,-0.00038,0.29285,4.31012,0.66158,-0.03220,-0.12677
75.28,4.18034,0.66268,0.00953,-0.22046,4.37843,0.65691,0.01220,0.20207,4.37843,0.65609,0.00629,0.17944,4.36477,0.65636,0.01201,0.33797,4.35794,0.66021,-0.04611,0.02924
75.32,4.14619,0.66268,0.00229,-0.22615,4.34427,0.65746,0.01829,0.16819,4.36477,0.65636,0.01277,0.14384,4.33744,0.65691,0.02725,0.33731,4.38526,0.65691,-0.03773,0.34446
75.36,4.14619,0.66295,-0.00667,-0.25646,4.31695,0.65829,0.02553,0.14265,4.34427,0.65719,0.01734,0.11367,4.32378,0.65829,0.04573,0.16938,4.39892,0.65636,-0.01010,0.47057
75.40,4.15985,0.66240,-0.02058,-0.22880,4.26914,0.65966,0.03011,0.10269,4.28963,0.65774,0.02153,0.08641,4.28963,0.66130,0.04631,-0.11923,4.39892,0.65664,0.00819,0.38984
75.44,4.19400,0.66103,-0.02820,-0.12360,4.22132,0.66076,0.03259,0.06259,4.24865,0.65883,0.02630,0.01906,4.24865,0.66268,0.03030,-0.27392,4.38526,0.65719,0.02172,0.25632
75.48,4.24182,0.65993,-0.03011,-0.01442,4.18034,0.66185,0.04078,-0.10811,4.20766,0.66021,0.02325,-0.05015,4.22132,0.66350,0.01715,-0.25196,4.34427,0.65856,0.02858,0.11235
75.52,4.28963,0.65856,-0.02896,0.09303,4.15985,0.66487,0.02916,-0.38085,4.17351,0.66076,0.01867,-0.05399,4.18717,0.66377,0.00953,-0.18407,4.29646,0.65966,0.02992,-0.01098
75.56,4.35794,0.65746,-0.02306,0.21199,4.14619,0.66487,0.00152,-0.45455,4.15302,0.66130,0.02077,-0.10467,4.18034,0.66432,0.00381,-0.15403,4.24182,0.66103,0.02782,-0.13048
75.60,4.37160,0.65664,-0.01315,0.34684,4.15985,0.66432,-0.01353,-0.36311,4.15985,0.66268,0.01601,-0.26850,4.17351,0.66405,-0.00267,-0.16396,4.18034,0.66213,0.01906,-0.22814
75.64,4.39892,0.65609,0.00476,0.45376,4.19400,0.66377,-0.02668,-0.25460,4.16668,0.66322,-0.00305,-0.36589,4.19400,0.66350,0.00019,-0.36232,4.15302,0.66268,0.00724,-0.26453
75.68,4.38526,0.65664,0.03011,0.38812,4.23498,0.66213,-0.03544,-0.11327,4.20083,0.66240,-0.02153,-0.26320,4.23498,0.66569,-0.03087,-0.53210,4.13936,0.66268,-0.00438,-0.24322
75.72,4.37843,0.65911,0.04173,0.17521,4.27597,0.66048,-0.03449,-0.00318,4.23498,0.66103,-0.02839,-0.04724,4.26914,0.66130,-0.06517,-0.19400,4.15302,0.66213,-0.01181,-0.21729
75.76,4.33744,0.66048,0.04078,0.00900,4.31012,0.65938,-0.03220,0.04473,4.28963,0.65966,-0.02287,0.12135,4.31695,0.65829,-0.05145,0.26837,4.18034,0.66185,-0.02115,-0.18936
75.80,4.28963,0.66213,0.04135,-0.14014,4.34427,0.65829,-0.03525,0.17984,4.33061,0.65911,-0.01353,0.16846,4.33061,0.65691,-0.02782,0.39712,4.21449,0.66048,-0.03030,-0.07450
75.84,4.24182,0.66405,0.03335,-0.34472,4.37160,0.65582,-0.02153,0.37939,4.35794,0.65883,-0.00858,0.17626,4.36477,0.65664,-0.01277,0.33321,4.26914,0.65911,-0.03030,0.11552
75.88,4.18717,0.66542,0.01143,-0.46607,4.37160,0.65609,0.00286,0.40678,4.37160,0.65829,-0.00095,0.19519,4.37160,0.65609,-0.00381,0.28094,4.31695,0.65774,-0.02134,0.30158
75.92,4.16668,0.66515,-0.01391,-0.35372,4.36477,0.65664,0.01544,0.32937,4.37160,0.65856,0.01010,0.13551,4.35794,0.65609,0.00877,0.24269,4.36477,0.65691,-0.00076,0.35134
75.96,4.14619,0.66350,-0.02134,-0.13259,4.32378,0.65746,0.02592,0.28835,4.34427,0.65938,0.01334,0.00357,4.33744,0.65691,0.01791,0.15959,4.38526,0.65801,0.01277,0.25090
76.00,4.16668,0.66295,-0.01696,-0.06537,4.28963,0.65856,0.03735,0.22748,4.32378,0.65993,0.00953,-0.09779,4.30329,0.65774,0.02210,0.06087,4.38526,0.65829,0.01810,0.15972
76.04,4.18717,0.66268,-0.02210,-0.10044,4.24182,0.65993,0.05488,-0.07027,4.28280,0.66048,-0.00133,-0.04698,4.25548,0.65883,0.02153,-0.01747,4.37160,0.65938,0.02344,0.11103
76.08,4.22815,0.66130,-0.02954,-0.04843,4.19400,0.66432,0.04040,-0.52297,4.23498,0.65911,0.00286,0.06709,4.22815,0.65938,0.02096,-0.09501,4.35111,0.66021,0.02687,0.07371
76.12,4.26231,0.65993,-0.02896,0.07728,4.17351,0.66460,-0.00515,-0.56201,4.20766,0.66048,0.01201,0.00926,4.20766,0.66076,0.01467,-0.17891,4.31012,0.66158,0.02973,0.02117
76.16,4.32378,0.65883,-0.02249,0.18420,4.15302,0.66240,-0.02001,-0.24111,4.18034,0.66076,0.00648,-0.11923,4.18034,0.66076,0.00362,-0.19241,4.26231,0.66268,0.02935,-0.07252
76.20,4.37160,0.65801,-0.01277,0.23462,4.15985,0.66213,-0.01486,-0.08535,4.15985,0.66103,-0.00095,-0.17825,4.17351,0.66076,-0.00172,-0.17560,4.21449,0.66377,0.02858,-0.26440
76.24,4.39209,0.65746,0.00286,0.13829,4.18034,0.66185,-0.01906,-0.10150,4.16668,0.66076,-0.01086,-0.15840,4.17351,0.66076,-0.00972,-0.16303,4.17351,0.66569,0.01086,-0.48168
76.28,4.41258,0.65911,0.00019,0.01270,4.21449,0.66076,-0.02649,-0.07172,4.20083,0.65993,-0.01524,-0.09210,4.20766,0.65993,-0.01601,-0.11645,4.15302,0.66542,-0.02268,-0.40387
76.32,4.39209,0.65774,-0.00724,0.12466,4.24865,0.65938,-0.02706,0.01019,4.21449,0.65938,-0.01601,-0.06908,4.23498,0.65938,-0.01982,-0.04393,4.15302,0.66268,-0.03030,-0.12069
76.36,4.36477,0.65746,0.00781,0.28332,4.30329,0.65856,-0.02553,0.10533,4.26231,0.65883,-0.02001,-0.05995,4.28280,0.65829,-0.02115,0.07821,4.15985,0.66240,-0.02363,-0.00741
76.40,4.33061,0.65829,0.02496,0.23052,4.33061,0.65719,-0.01925,0.22258,4.30329,0.65774,-0.02268,-0.00595,4.31012,0.65746,-0.01486,0.22655,4.19400,0.66130,-0.02515,-0.02686
76.44,4.27597,0.65993,0.03182,0.03507,4.37843,0.65691,-0.00819,0.34022,4.33744,0.65691,-0.02210,0.09263,4.35111,0.65691,-0.00324,0.35398,4.23498,0.66048,-0.02858,-0.00595
76.48,4.22132,0.66130,0.02611,-0.14040,4.38526,0.65636,0.00743,0.43695,4.37160,0.65582,-0.01658,0.22192,4.37843,0.65664,0.02001,0.31614,4.28963,0.65883,-0.02839,0.07781
76.52,4.18717,0.66213,0.01601,-0.21054,4.37160,0.65691,0.03449,0.33969,4.37160,0.65527,-0.00324,0.32421,4.37843,0.65911,0.02954,0.10547,4.33744,0.65801,-0.02249,0.16978
76.56,4.15985,0.66240,0.00838,-0.24084,4.35794,0.65993,0.04268,0.05412,4.37160,0.65554,0.01220,0.34975,4.35111,0.65966,0.02401,-0.01641,4.38526,0.65691,-0.01315,0.21967
76.60,4.13936,0.66295,-0.00229,-0.27207,4.31012,0.66103,0.03373,-0.12915,4.34427,0.65636,0.02515,0.33069,4.33744,0.66076,0.02249,-0.00979,4.41258,0.65691,-0.00248,0.20882
76.64,4.14619,0.66240,-0.01639,-0.22920,4.28280,0.66240,0.02687,-0.18090,4.30329,0.65719,0.04345,0.18434,4.28963,0.66130,0.02382,-0.00463,4.39209,0.65691,0.00381,0.18764
76.68,4.18034,0.66130,-0.02287,-0.12757,4.22815,0.66322,0.01829,-0.18566,4.25548,0.66048,0.04592,-0.09581,4.24865,0.66268,0.02515,-0.07384,4.38526,0.65719,0.01105,0.19148
76.72,4.21449,0.66048,-0.02611,-0.02355,4.18717,0.66377,0.01239,-0.19056,4.22815,0.66158,0.03087,-0.26704,4.20766,0.66350,0.02077,-0.21914,4.34427,0.65774,0.01906,0.18526
76.76,4.26914,0.65911,-0.02534,0.10203,4.15302,0.66432,0.00381,-0.21755,4.19400,0.66268,0.01925,-0.30224,4.18034,0.66460,0.00858,-0.37542,4.29646,0.65856,0.02935,0.09541
76.80,4.32378,0.65829,-0.01867,0.23939,4.13936,0.66405,-0.00457,-0.25712,4.15985,0.66322,0.00515,-0.27181,4.15985,0.66460,-0.01315,-0.42015,4.24865,0.66048,0.02992,-0.06934
76.84,4.37160,0.65746,-0.00705,0.37198,4.15985,0.66405,-0.01601,-0.30145,4.15302,0.66295,-0.00438,-0.18963,4.17351,0.66350,-0.03297,-0.26876,4.19400,0.66130,0.02134,-0.17838
76.88,4.39209,0.65719,0.01620,0.36086,4.18034,0.66295,-0.03087,-0.27406,4.17351,0.66268,-0.00934,-0.12545,4.18717,0.66130,-0.03716,-0.04817,4.15985,0.66213,0.01258,-0.20141
76.92,4.39892,0.65911,0.03030,0.13974,4.21449,0.66158,-0.04383,-0.10401,4.20083,0.66213,-0.01220,-0.10798,4.22132,0.66021,-0.03220,0.07384,4.13936,0.66240,0.00267,-0.15072
76.96,4.38526,0.66021,0.02877,-0.11394,4.25548,0.65883,-0.04211,0.13762,4.22132,0.66185,-0.01753,-0.10084,4.24865,0.65883,-0.02782,0.10732,4.12569,0.66213,-0.00172,-0.05545
77.00,4.36477,0.66185,0.01582,-0.22761,4.29646,0.65774,-0.02782,0.27366,4.26914,0.66076,-0.02306,-0.03626,4.28963,0.65801,-0.02363,0.12558,4.15985,0.66185,0.00229,-0.05320
77.04,4.31012,0.66158,0.00076,-0.10428,4.35111,0.65691,-0.01772,0.33824,4.32378,0.65966,-0.02058,0.02951,4.33061,0.65691,-0.01887,0.16409,4.20083,0.66268,-0.00133,-0.15258
77.08,4.26231,0.66103,0.00553,0.07040,4.36477,0.65609,-0.00133,0.37410,4.34427,0.65911,-0.01810,0.04433,4.35111,0.65636,-0.01048,0.20220,4.24865,0.66213,-0.01334,-0.18037
77.12,4.22132,0.66185,0.01486,0.05399,4.37160,0.65664,0.01620,0.29404,4.37160,0.65829,-0.01639,0.05545,4.36477,0.65609,-0.00210,0.22165,4.28280,0.66130,-0.01944,-0.11592
77.16,4.18034,0.66268,0.01448,-0.08549,4.37160,0.65746,0.02992,0.05373,4.37843,0.65801,-0.01772,0.15337,4.37160,0.65609,0.00858,0.20405,4.34427,0.66048,-0.02325,-0.00344
77.20,4.15985,0.66322,0.00724,-0.21570,4.33061,0.66021,0.01810,-0.12598,4.36477,0.65636,-0.00743,0.31124,4.34427,0.65691,0.01582,0.14424,4.37160,0.65938,-0.02191,0.17229
77.24,4.15985,0.66350,-0.00648,-0.24336,4.29646,0.65883,0.00686,-0.02422,4.34427,0.65691,0.01391,0.30979,4.31012,0.65746,0.02001,0.08204,4.39892,0.65856,-0.01372,0.40308
77.28,4.18034,0.66268,-0.01772,-0.14450,4.25548,0.65966,0.01791,0.05439,4.29646,0.65801,0.02363,0.15403,4.27597,0.65856,0.02230,0.02236,4.38526,0.65719,0.01715,0.43801
77.32,4.21449,0.66158,-0.01867,-0.04036,4.22132,0.66076,0.01963,-0.04248,4.25548,0.65911,0.02534,-0.00132,4.24865,0.65938,0.02115,-0.02170,4.36477,0.66021,0.03925,0.07410
77.36,4.24865,0.66076,-0.01143,-0.12518,4.18034,0.66158,0.01391,-0.14715,4.20766,0.66021,0.02096,-0.10189,4.20766,0.66021,0.02001,-0.04883,4.33744,0.66213,0.02191,-0.26016
77.40,4.28963,0.66185,-0.02782,-0.21107,4.16668,0.66185,0.00591,-0.21265,4.19400,0.66076,0.01601,-0.16382,4.18034,0.66103,0.01791,-0.08456,4.28280,0.66213,-0.00076,-0.17587
77.44,4.33744,0.65856,-0.04345,0.02832,4.16668,0.66213,-0.00419,-0.23118,4.16668,0.66158,0.00838,-0.22655,4.16668,0.66185,0.01143,-0.08747,4.23498,0.66076,0.00305,0.03904
77.48,4.37160,0.65691,-0.02725,0.31283,4.16668,0.66158,-0.01524,-0.16634,4.15985,0.66158,-0.00305,-0.25963,4.18034,0.66158,0.01143,-0.10057,4.19400,0.66213,0.01410,0.01694
77.52,4.39892,0.65636,-0.00781,0.37000,4.20083,0.66076,-0.02077,-0.01879,4.18034,0.66130,-0.01391,-0.24825,4.18717,0.66295,0.00686,-0.16396,4.16668,0.66268,0.00915,-0.13154
77.56,4.38526,0.65664,0.00610,0.30992,4.24182,0.65966,-0.01887,0.16038,4.20766,0.66048,-0.02477,-0.18076,4.22815,0.66268,-0.00705,-0.10335,4.13936,0.66295,0.00000,-0.22059
77.60,4.37160,0.65691,0.01658,0.22814,4.27597,0.65856,-0.00210,0.19611,4.24865,0.65911,-0.02992,-0.06021,4.25548,0.66185,-0.00877,0.09422,4.15985,0.66268,-0.01086,-0.23991
77.64,4.33744,0.65801,0.02477,0.13352,4.33061,0.65993,0.00515,0.04367,4.28280,0.65801,-0.03106,0.10401,4.29646,0.66103,0.00877,0.10017,4.18034,0.66213,-0.02153,-0.18897
77.68,4.28963,0.65911,0.02725,0.03864,4.35794,0.65966,-0.00248,-0.03269,4.33061,0.65636,-0.02382,0.30449,4.32378,0.66322,0.01124,-0.14993,4.22132,0.66076,-0.02763,-0.09369
77.72,4.23498,0.66021,0.02801,-0.05677,4.37843,0.65938,-0.00381,0.03388,4.35111,0.65554,-0.00343,0.40877,4.35794,0.66295,-0.00838,-0.28385,4.28280,0.65966,-0.02725,-0.02342
77.76,4.18717,0.66158,0.02268,-0.14292,4.37160,0.65911,0.00038,0.11711,4.37160,0.65609,0.01696,0.31667,4.37160,0.66240,-0.02496,-0.11963,4.31695,0.65883,-0.03030,0.06656
77.80,4.15302,0.66213,0.01429,-0.16475,4.34427,0.65938,0.00724,0.16131,4.35794,0.65746,0.02439,0.15522,4.37160,0.65993,-0.02001,0.11314,4.35794,0.65691,-0.02515,0.21530
77.84,4.13253,0.66268,0.00743,-0.13220,4.33061,0.65966,0.01467,0.15244,4.35111,0.65829,0.02534,0.07212,4.35111,0.66048,-0.00534,0.13405,4.37843,0.65636,-0.00972,0.28372
77.88,4.15985,0.66268,0.00191,-0.06312,4.28963,0.66048,0.02287,0.04923,4.32378,0.65938,0.02706,0.05346,4.31695,0.66048,-0.00915,0.12558,4.38526,0.65636,0.00172,0.25407
77.92,4.18034,0.66240,0.00553,-0.06815,4.24865,0.66185,0.02115,-0.11592,4.28280,0.66021,0.03278,-0.03282,4.27597,0.65911,-0.00019,0.18963,4.37160,0.65664,0.01029,0.21768
77.96,4.22132,0.66350,0.00057,-0.16634,4.20083,0.66240,0.01277,-0.24891,4.22815,0.66240,0.02896,-0.22245,4.22815,0.66021,0.01258,0.10851,4.34427,0.65719,0.01772,0.21054
78.00,4.26231,0.66268,-0.00991,-0.21517,4.15985,0.66322,-0.00362,-0.25275,4.19400,0.66295,0.01334,-0.36960,4.20083,0.66076,0.01181,-0.04711,4.30329,0.65801,0.02687,0.20564
78.04,4.30329,0.66268,-0.01982,-0.18354,4.15302,0.66185,-0.01391,-0.09462,4.15985,0.66350,-0.00400,-0.41181,4.16668,0.66130,0.00610,-0.15271,4.26231,0.65938,0.03449,0.17124
78.08,4.35794,0.66103,-0.02801,-0.05995,4.13936,0.66158,-0.01048,0.04923,4.14619,0.66295,-0.02687,-0.27181,4.16668,0.66130,-0.00286,-0.19108,4.20766,0.66048,0.04592,0.00715
78.12,4.39209,0.65993,-0.02382,0.06418,4.17351,0.66103,-0.00610,0.07768,4.15985,0.66048,-0.02954,-0.04327,4.18034,0.66103,-0.01067,-0.17521,4.17351,0.66377,0.04002,-0.26268
78.16,4.40575,0.65938,-0.02268,0.18473,4.20766,0.66076,0.00324,-0.07728,4.18717,0.66021,-0.02287,0.02580,4.19400,0.66048,-0.01829,-0.11870,4.13936,0.66432,0.01848,-0.38508
78.20,4.39209,0.65774,-0.01143,0.33480,4.25548,0.66213,-0.00724,-0.32209,4.22815,0.65911,-0.02401,0.00992,4.22132,0.65938,-0.02134,-0.03467,4.13253,0.66487,0.00343,-0.35729
78.24,4.37160,0.65801,0.00934,0.35134,4.28280,0.66103,-0.03525,-0.26532,4.26231,0.65829,-0.02496,0.03943,4.26231,0.65856,-0.01925,0.01389,4.15985,0.66460,-0.01124,-0.26969
78.28,4.33061,0.65883,0.02268,0.22258,4.33744,0.65829,-0.04059,0.07755,4.31012,0.65691,-0.02230,0.10401,4.31012,0.65801,-0.01963,0.05227,4.17351,0.66377,-0.01925,-0.14318
78.32,4.28280,0.66021,0.02649,0.09197,4.36477,0.65691,-0.02439,0.33652,4.33744,0.65636,-0.01544,0.15231,4.34427,0.65691,-0.01734,0.13643,4.22815,0.66295,-0.02325,-0.01376
78.36,4.23498,0.66103,0.02763,-0.00304,4.37160,0.65636,-0.00515,0.38561,4.35794,0.65582,-0.01048,0.20471,4.34427,0.65636,-0.00896,0.22284,4.28280,0.66158,-0.01906,0.07106
78.40,4.19400,0.66240,0.02630,-0.11063,4.37160,0.65664,0.01086,0.29457,4.38526,0.65527,0.00057,0.25487,4.35794,0.65609,0.00267,0.25725,4.33061,0.66130,-0.01220,0.02660
78.44,4.16668,0.66295,0.02553,-0.34154,4.36477,0.65746,0.02001,0.14980,4.37843,0.65582,0.01239,0.24428,4.35111,0.65664,0.01334,0.24296,4.35111,0.66103,-0.01524,-0.05042
78.48,4.14619,0.66569,-0.00191,-0.52363,4.33061,0.65856,0.02096,0.04579,4.34427,0.65636,0.02172,0.19889,4.33061,0.65719,0.02268,0.21014,4.39209,0.66021,-0.02039,-0.02183
78.52,4.16668,0.66295,-0.03259,-0.34075,4.28280,0.65911,0.02115,0.00516,4.31012,0.65774,0.02744,0.16700,4.28963,0.65856,0.03011,0.16740,4.39892,0.65938,-0.02382,0.16290
78.56,4.18034,0.66158,-0.03087,-0.09382,4.24182,0.66021,0.02153,-0.02223,4.26914,0.65856,0.03220,0.19082,4.24865,0.65966,0.03525,0.11764,4.38526,0.65746,-0.00781,0.35359
78.60,4.21449,0.66076,-0.03182,-0.00715,4.18717,0.66103,0.01848,-0.02726,4.22132,0.65993,0.04554,0.13537,4.21449,0.66103,0.04497,-0.05849,4.35794,0.65856,0.01353,0.33162
78.64,4.27597,0.65911,-0.03163,0.06431,4.17351,0.66158,0.01772,-0.01654,4.19400,0.66268,0.04726,-0.05465,4.20083,0.66405,0.03563,-0.32844,4.30329,0.65911,0.02287,0.18923
78.68,4.31695,0.65801,-0.02725,0.13405,4.15985,0.66213,0.02172,-0.11579,4.16668,0.66350,0.04764,-0.39236,4.17351,0.66460,0.01010,-0.39342,4.26231,0.66048,0.02801,0.03586
78.72,4.35794,0.65691,-0.02134,0.21543,4.16668,0.66377,0.01429,-0.32884,4.15985,0.66762,0.02058,-0.78194,4.17351,0.66432,-0.00495,-0.23224,4.20766,0.66158,0.02553,-0.11301
